Appliances,lights,Windspeed,Visibility
50,0,3.0,26.166666666666693
30,0,3.0,25.3333333333333
20,0,3.0,24.5
30,0,3.0,23.666666666666693
30,0,3.0,22.8333333333333
50,0,3.0,22.0
80,0,2.8333333333333295,22.0
40,0,2.66666666666667,22.0
50,10,2.5,22.0
40,0,2.3333333333333295,22.0
70,10,2.16666666666667,22.0
100,0,2.0,22.0
60,20,2.0,21.666666666666693
50,0,2.0,21.3333333333333
40,0,2.0,21.0
40,0,2.0,20.666666666666693
40,0,2.0,20.3333333333333
20,0,2.0,20.0
20,0,2.0,20.3333333333333
30,0,2.0,20.666666666666693
50,0,2.0,21.0
50,0,2.0,21.3333333333333
40,0,2.0,21.666666666666693
40,0,2.0,22.0
40,0,1.8333333333333297,22.166666666666693
40,0,1.66666666666667,22.3333333333333
50,0,1.5,22.5
50,0,1.33333333333333,22.666666666666693
50,0,1.16666666666667,22.8333333333333
40,0,1.0,23.0
40,0,1.33333333333333,25.8333333333333
20,0,1.66666666666667,28.666666666666693
20,0,2.0,31.5
30,0,2.3333333333333295,34.3333333333333
40,0,2.66666666666667,37.16666666666669
50,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
40,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
40,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
20,0,3.0,40.0
20,0,3.0,40.0
30,0,3.0,40.0
40,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
40,0,3.0,38.16666666666669
40,0,3.0,36.3333333333333
40,0,3.0,34.5
40,0,3.0,32.66666666666669
50,0,3.0,30.8333333333333
50,0,3.0,29.0
30,0,2.8333333333333295,30.8333333333333
20,0,2.66666666666667,32.66666666666669
30,0,2.5,34.5
30,0,2.3333333333333295,36.3333333333333
40,0,2.16666666666667,38.16666666666669
50,0,2.0,40.0
50,0,2.0,38.16666666666669
50,0,2.0,36.3333333333333
40,0,2.0,34.5
40,0,2.0,32.66666666666669
50,0,2.0,30.8333333333333
40,0,2.0,29.0
40,0,2.16666666666667,28.166666666666693
40,0,2.3333333333333295,27.3333333333333
40,0,2.5,26.5
20,0,2.66666666666667,25.666666666666693
30,0,2.8333333333333295,24.8333333333333
30,10,3.0,24.0
70,10,3.0,24.0
230,10,3.0,24.0
660,10,3.0,24.0
510,0,3.0,24.0
300,10,3.0,24.0
300,20,3.0,24.0
350,10,3.0,24.5
90,10,3.0,25.0
100,0,3.0,25.5
130,10,3.0,26.0
200,0,3.0,26.5
480,0,3.0,27.0
430,10,2.8333333333333295,26.5
630,10,2.66666666666667,26.0
600,10,2.5,25.5
470,20,2.3333333333333295,25.0
740,10,2.16666666666667,24.5
600,0,2.0,24.0
560,10,2.0,23.3333333333333
440,20,2.0,22.666666666666693
280,10,2.0,22.0
110,20,2.0,21.3333333333333
80,10,2.0,20.666666666666693
70,20,2.0,20.0
50,10,1.8333333333333297,27.3333333333333
50,10,1.66666666666667,34.66666666666669
60,20,1.5,42.0
60,10,1.33333333333333,49.3333333333333
50,10,1.16666666666667,56.66666666666669
60,20,1.0,64.0
50,10,1.0,64.1666666666667
50,10,1.0,64.3333333333333
40,20,1.0,64.5
30,10,1.0,64.6666666666667
40,10,1.0,64.8333333333333
50,20,1.0,65.0
50,0,1.0,65.0
50,0,1.0,65.0
40,0,1.0,65.0
50,0,1.0,65.0
40,0,1.0,65.0
50,0,1.0,65.0
40,0,1.0,57.5
50,0,1.0,50.0
50,0,1.0,42.5
40,0,1.0,35.0
40,0,1.0,27.5
30,0,1.0,20.0
20,0,1.0,27.3333333333333
20,0,1.0,34.66666666666669
40,0,1.0,42.0
50,0,1.0,49.3333333333333
40,0,1.0,56.66666666666669
50,0,1.0,64.0
50,0,1.0,64.0
40,0,1.0,64.0
40,0,1.0,64.0
50,0,1.0,64.0
50,0,1.0,64.0
50,0,1.0,64.0
40,0,1.0,64.0
50,0,1.0,64.0
20,0,1.0,64.0
30,0,1.0,64.0
10,0,1.0,64.0
40,0,1.0,64.0
60,0,1.0,63.8333333333333
40,0,1.0,63.6666666666667
50,0,1.0,63.5
40,0,1.0,63.3333333333333
40,0,1.0,63.1666666666667
40,0,1.0,63.0
70,10,1.0,63.1666666666667
50,0,1.0,63.3333333333333
50,0,1.0,63.5
40,10,1.0,63.6666666666667
30,0,1.0,63.8333333333333
30,10,1.0,64.0
20,10,1.0,64.0
50,0,1.0,64.0
50,0,1.0,64.0
50,0,1.0,64.0
50,10,1.0,64.0
40,0,1.0,64.0
40,0,1.0,63.6666666666667
50,0,1.0,63.3333333333333
40,0,1.0,63.0
40,0,1.0,62.6666666666667
40,0,1.0,62.3333333333333
40,0,1.0,62.0
20,0,1.0,62.0
30,0,1.0,62.0
30,0,1.0,62.0
40,0,1.0,62.0
40,0,1.0,62.0
40,0,1.0,62.0
50,0,1.0,62.3333333333333
50,0,1.0,62.6666666666667
50,0,1.0,63.0
40,0,1.0,63.3333333333333
40,0,1.0,63.6666666666667
40,0,1.0,64.0
20,0,1.0,56.66666666666669
20,0,1.0,49.3333333333333
30,0,1.0,42.0
50,0,1.0,34.66666666666669
40,0,1.0,27.3333333333333
50,0,1.0,20.0
40,0,1.0,20.3333333333333
40,0,1.0,20.666666666666693
40,0,1.0,21.0
40,0,1.0,21.3333333333333
50,0,1.0,21.666666666666693
50,0,1.0,22.0
50,0,1.0,22.0
30,0,1.0,22.0
30,0,1.0,22.0
20,0,1.0,22.0
20,0,1.0,22.0
50,0,1.0,22.0
50,0,1.0,22.8333333333333
50,0,1.0,23.666666666666693
40,0,1.0,24.5
40,0,1.0,25.3333333333333
40,0,1.0,26.166666666666693
40,0,1.0,27.0
40,0,1.0,27.0
50,0,1.0,27.0
60,0,1.0,27.0
20,0,1.0,27.0
20,0,1.0,27.0
30,0,1.0,27.0
40,0,1.0,26.166666666666693
40,0,1.0,25.3333333333333
50,0,1.0,24.5
40,0,1.0,23.666666666666693
50,0,1.0,22.8333333333333
50,0,1.0,22.0
40,0,1.0,21.666666666666693
40,0,1.0,21.3333333333333
50,0,1.0,21.0
60,10,1.0,20.666666666666693
190,20,1.0,20.3333333333333
350,10,1.0,20.0
210,10,1.0,27.3333333333333
140,10,1.0,34.66666666666669
110,10,1.0,42.0
120,0,1.0,49.3333333333333
120,10,1.0,56.66666666666669
110,10,1.0,64.0
260,10,0.833333333333333,63.6666666666667
550,0,0.666666666666667,63.3333333333333
480,10,0.5,63.0
360,10,0.3333333333333329,62.6666666666667
360,20,0.166666666666667,62.3333333333333
290,10,0.0,62.0
460,10,0.3333333333333329,61.8333333333333
570,20,0.666666666666667,61.6666666666667
470,20,1.0,61.5
450,20,1.33333333333333,61.3333333333333
450,10,1.66666666666667,61.1666666666667
380,20,2.0,61.0
110,10,1.8333333333333297,61.0
110,10,1.66666666666667,61.0
110,20,1.5,61.0
100,10,1.33333333333333,61.0
110,10,1.16666666666667,61.0
120,0,1.0,61.0
70,10,1.0,61.1666666666667
50,0,1.0,61.3333333333333
40,0,1.0,61.5
30,0,1.0,61.6666666666667
30,0,1.0,61.8333333333333
50,0,1.0,62.0
50,0,1.0,61.6666666666667
50,0,1.0,61.3333333333333
40,0,1.0,61.0
50,0,1.0,60.6666666666667
40,0,1.0,60.3333333333333
40,0,1.0,60.0
50,0,1.16666666666667,58.1666666666667
40,0,1.33333333333333,56.3333333333333
30,0,1.5,54.5
30,0,1.66666666666667,52.66666666666669
30,0,1.8333333333333297,50.8333333333333
30,0,2.0,49.0
50,0,1.94444444444444,49.66666666666669
40,0,1.8888888888888895,50.3333333333333
50,0,1.8333333333333297,51.0
50,0,1.77777777777778,51.66666666666669
50,0,1.72222222222222,52.3333333333333
40,0,1.66666666666667,53.0
40,0,1.61111111111111,53.66666666666669
40,0,1.55555555555556,54.3333333333333
30,0,1.5,55.0
20,0,1.44444444444444,55.66666666666669
20,0,1.38888888888889,56.3333333333333
30,0,1.33333333333333,57.0
50,0,1.27777777777778,57.6666666666667
50,0,1.22222222222222,58.3333333333333
40,0,1.16666666666667,59.0
50,0,1.11111111111111,59.6666666666667
40,0,1.05555555555556,60.3333333333333
40,0,1.0,61.0
50,0,1.0,61.0
50,0,1.0,61.0
50,0,1.0,61.0
30,0,1.0,61.0
30,0,1.0,61.0
20,0,1.0,61.0
20,0,1.33333333333333,61.0
40,0,1.66666666666667,61.0
50,0,2.0,61.0
50,0,2.3333333333333295,61.0
50,0,2.66666666666667,61.0
40,0,3.0,61.0
80,0,2.8333333333333295,61.0
40,10,2.66666666666667,61.0
50,0,2.5,61.0
340,10,2.3333333333333295,61.0
150,10,2.16666666666667,61.0
50,0,2.0,61.0
40,0,2.0,61.1666666666667
60,10,2.0,61.3333333333333
60,0,2.0,61.5
60,0,2.0,61.6666666666667
50,0,2.0,61.8333333333333
70,0,2.0,62.0
60,0,2.3333333333333295,61.8333333333333
60,10,2.66666666666667,61.6666666666667
60,10,3.0,61.5
350,20,3.33333333333333,61.3333333333333
360,10,3.6666666666666705,61.1666666666667
80,10,4.0,61.0
50,10,3.6666666666666705,60.5
60,0,3.33333333333333,60.0
80,10,3.0,59.5
50,10,2.66666666666667,59.0
80,0,2.3333333333333295,58.5
90,10,2.0,58.0
90,10,2.16666666666667,58.1666666666667
70,0,2.3333333333333295,58.3333333333333
90,10,2.5,58.5
60,0,2.66666666666667,58.6666666666667
70,10,2.8333333333333295,58.8333333333333
90,0,3.0,59.0
70,10,3.0,59.3333333333333
110,0,3.0,59.6666666666667
70,0,3.0,60.0
70,0,3.0,60.3333333333333
80,0,3.0,60.6666666666667
330,10,3.0,61.0
220,0,2.8333333333333295,61.0
70,0,2.66666666666667,61.0
60,0,2.5,61.0
50,0,2.3333333333333295,61.0
60,0,2.16666666666667,61.0
80,0,2.0,61.0
70,0,2.0,61.1666666666667
80,0,2.0,61.3333333333333
70,0,2.0,61.5
80,0,2.0,61.6666666666667
70,0,2.0,61.8333333333333
80,0,2.0,62.0
50,0,2.0,62.0
40,0,2.0,62.0
30,0,2.0,62.0
50,0,2.0,62.0
80,0,2.0,62.0
80,0,2.0,62.0
80,0,2.0,61.8333333333333
70,0,2.0,61.6666666666667
90,0,2.0,61.5
80,0,2.0,61.3333333333333
80,0,2.0,61.1666666666667
80,0,2.0,61.0
70,0,2.0,60.5
60,0,2.0,60.0
50,0,2.0,59.5
80,0,2.0,59.0
80,0,2.0,58.5
60,0,2.0,58.0
70,0,2.0,56.8333333333333
340,0,2.0,55.66666666666669
360,0,2.0,54.5
160,0,2.0,53.3333333333333
120,10,2.0,52.16666666666669
90,0,2.0,51.0
90,0,2.0,50.5
90,10,2.0,50.0
80,0,2.0,49.5
170,10,2.0,49.0
830,10,2.0,48.5
540,30,2.0,48.0
340,30,1.8333333333333297,49.3333333333333
410,40,1.66666666666667,50.66666666666669
390,30,1.5,52.0
360,40,1.33333333333333,53.3333333333333
330,50,1.16666666666667,54.66666666666669
210,40,1.0,56.0
100,40,1.16666666666667,56.8333333333333
160,30,1.33333333333333,57.6666666666667
390,20,1.5,58.5
440,10,1.66666666666667,59.3333333333333
400,20,1.8333333333333297,60.1666666666667
420,10,2.0,61.0
390,10,2.0,61.0
410,20,2.0,61.0
210,10,2.0,61.0
70,20,2.0,61.0
60,10,2.0,61.0
50,10,2.0,61.0
70,20,2.0,61.0
160,10,2.0,61.0
360,20,2.0,61.0
150,10,2.0,61.0
60,10,2.0,61.0
60,20,2.0,61.0
50,10,2.0,61.0
50,10,2.0,61.0
50,20,2.0,61.0
50,10,2.0,61.0
50,0,2.0,61.0
60,0,2.0,61.0
50,0,2.0,60.1666666666667
40,0,2.0,59.3333333333333
20,0,2.0,58.5
30,0,2.0,57.6666666666667
50,0,2.0,56.8333333333333
50,0,2.0,56.0
60,0,2.0,54.3333333333333
60,0,2.0,52.66666666666669
60,0,2.0,51.0
40,0,2.0,49.3333333333333
60,0,2.0,47.66666666666669
40,0,2.0,46.0
40,0,1.8333333333333297,48.5
40,0,1.66666666666667,51.0
30,0,1.5,53.5
40,0,1.33333333333333,56.0
60,0,1.16666666666667,58.5
50,0,1.0,61.0
50,0,1.0,60.6666666666667
40,0,1.0,60.3333333333333
50,0,1.0,60.0
50,0,1.0,59.6666666666667
60,0,1.0,59.3333333333333
50,0,1.0,59.0
40,0,1.16666666666667,59.3333333333333
30,0,1.33333333333333,59.6666666666667
30,0,1.5,60.0
40,0,1.66666666666667,60.3333333333333
50,0,1.8333333333333297,60.6666666666667
50,0,2.0,61.0
60,0,2.0,59.3333333333333
60,0,2.0,57.6666666666667
50,0,2.0,56.0
40,0,2.0,54.3333333333333
50,0,2.0,52.66666666666669
50,0,2.0,51.0
60,10,2.0,51.66666666666669
30,0,2.0,52.3333333333333
30,0,2.0,53.0
50,10,2.0,53.66666666666669
50,0,2.0,54.3333333333333
50,10,2.0,55.0
40,10,1.8333333333333297,55.3333333333333
60,10,1.66666666666667,55.66666666666669
40,10,1.5,56.0
50,10,1.33333333333333,56.3333333333333
40,0,1.16666666666667,56.66666666666669
30,0,1.0,57.0
20,0,1.0,54.3333333333333
20,0,1.0,51.66666666666669
40,0,1.0,49.0
40,0,1.0,46.3333333333333
40,0,1.0,43.66666666666669
50,0,1.0,41.0
60,0,1.0,43.16666666666669
60,20,1.0,45.3333333333333
60,10,1.0,47.5
50,20,1.0,49.66666666666669
40,10,1.0,51.8333333333333
30,20,1.0,54.0
50,10,1.0,55.3333333333333
70,10,1.0,56.66666666666669
60,20,1.0,58.0
60,10,1.0,59.3333333333333
60,20,1.0,60.6666666666667
60,20,1.0,62.0
60,10,1.0,55.16666666666669
50,20,1.0,48.3333333333333
50,10,1.0,41.5
40,0,1.0,34.66666666666669
50,10,1.0,27.8333333333333
50,0,1.0,21.0
60,0,1.0,20.8333333333333
60,10,1.0,20.666666666666693
50,0,1.0,20.5
50,0,1.0,20.3333333333333
50,10,1.0,20.166666666666693
50,0,1.0,20.0
50,0,1.16666666666667,27.5
290,0,1.33333333333333,35.0
360,0,1.5,42.5
230,0,1.66666666666667,50.0
60,0,1.8333333333333297,57.5
70,0,2.0,65.0
70,0,1.8333333333333297,57.5
80,0,1.66666666666667,50.0
60,0,1.5,42.5
60,0,1.33333333333333,35.0
40,0,1.16666666666667,27.5
50,0,1.0,20.0
50,0,1.0,20.3333333333333
40,0,1.0,20.666666666666693
40,0,1.0,21.0
40,0,1.0,21.3333333333333
50,0,1.0,21.666666666666693
40,0,1.0,22.0
50,0,1.0,29.166666666666693
40,0,1.0,36.3333333333333
40,0,1.0,43.5
40,0,1.0,50.66666666666669
40,0,1.0,57.8333333333333
50,0,1.0,65.0
40,0,1.0,65.0
20,0,1.0,65.0
20,0,1.0,65.0
30,0,1.0,65.0
50,10,1.0,65.0
70,10,1.0,65.0
90,30,1.0,64.8333333333333
110,20,1.0,64.6666666666667
200,10,1.0,64.5
430,20,1.0,64.3333333333333
1070,30,1.0,64.1666666666667
890,20,1.0,64.0
590,30,1.16666666666667,63.8333333333333
100,0,1.33333333333333,63.6666666666667
100,10,1.5,63.5
120,10,1.66666666666667,63.3333333333333
150,0,1.8333333333333297,63.1666666666667
120,10,2.0,63.0
120,20,2.3333333333333295,62.8333333333333
160,20,2.66666666666667,62.6666666666667
480,10,3.0,62.5
460,0,3.33333333333333,62.3333333333333
360,0,3.6666666666666705,62.1666666666667
330,0,4.0,62.0
310,0,3.8333333333333295,62.0
250,0,3.6666666666666705,62.0
220,10,3.5,62.0
90,0,3.33333333333333,62.0
80,0,3.16666666666667,62.0
80,0,3.0,62.0
70,0,2.8333333333333295,61.5
50,0,2.66666666666667,61.0
50,0,2.5,60.5
40,10,2.3333333333333295,60.0
40,0,2.16666666666667,59.5
40,0,2.0,59.0
30,0,2.3333333333333295,59.3333333333333
50,0,2.66666666666667,59.6666666666667
50,0,3.0,60.0
40,0,3.33333333333333,60.3333333333333
50,0,3.6666666666666705,60.6666666666667
40,0,4.0,61.0
40,10,3.8333333333333295,61.0
40,0,3.6666666666666705,61.0
40,0,3.5,61.0
50,0,3.33333333333333,61.0
30,0,3.16666666666667,61.0
30,0,3.0,61.0
20,0,3.0,61.1666666666667
40,0,3.0,61.3333333333333
40,0,3.0,61.5
50,0,3.0,61.6666666666667
40,0,3.0,61.8333333333333
50,0,3.0,62.0
50,0,3.0,62.0
40,0,3.0,62.0
40,0,3.0,62.0
30,0,3.0,62.0
20,0,3.0,62.0
30,0,3.0,62.0
30,0,3.0,62.0
40,0,3.0,62.0
50,0,3.0,62.0
40,0,3.0,62.0
50,0,3.0,62.0
30,0,3.0,62.0
40,0,3.0,62.0
40,0,3.0,62.0
50,0,3.0,62.0
40,0,3.0,62.0
20,0,3.0,62.0
20,0,3.0,62.0
30,0,3.0,62.3333333333333
40,0,3.0,62.6666666666667
40,0,3.0,63.0
50,0,3.0,63.3333333333333
50,0,3.0,63.6666666666667
40,0,3.0,64.0
50,0,2.8333333333333295,64.1666666666667
40,0,2.66666666666667,64.3333333333333
40,0,2.5,64.5
30,0,2.3333333333333295,64.6666666666667
30,10,2.16666666666667,64.8333333333333
20,0,2.0,65.0
30,0,2.16666666666667,57.5
70,10,2.3333333333333295,50.0
50,0,2.5,42.5
60,10,2.66666666666667,35.0
40,10,2.8333333333333295,27.5
40,10,3.0,20.0
40,10,3.16666666666667,20.166666666666693
60,10,3.33333333333333,20.3333333333333
50,20,3.5,20.5
30,0,3.6666666666666705,20.666666666666693
80,0,3.8333333333333295,20.8333333333333
340,0,4.0,21.0
50,0,4.0,20.8333333333333
50,0,4.0,20.666666666666693
60,0,4.0,20.5
60,0,4.0,20.3333333333333
60,0,4.0,20.166666666666693
60,0,4.0,20.0
50,0,4.0,20.166666666666693
60,0,4.0,20.3333333333333
30,0,4.0,20.5
30,0,4.0,20.666666666666693
30,0,4.0,20.8333333333333
340,0,4.0,21.0
400,0,4.16666666666667,21.166666666666693
70,0,4.3333333333333295,21.3333333333333
50,0,4.5,21.5
40,0,4.66666666666667,21.666666666666693
40,0,4.8333333333333295,21.8333333333333
40,0,5.0,22.0
40,0,5.16666666666667,22.3333333333333
30,0,5.3333333333333295,22.666666666666693
30,0,5.5,23.0
20,0,5.66666666666667,23.3333333333333
30,0,5.8333333333333295,23.666666666666693
40,0,6.0,24.0
50,0,6.0,23.8333333333333
40,0,6.0,23.666666666666693
40,0,6.0,23.5
50,0,6.0,23.3333333333333
50,0,6.0,23.166666666666693
40,0,6.0,23.0
30,0,6.0,22.666666666666693
20,0,6.0,22.3333333333333
20,0,6.0,22.0
20,0,6.0,21.666666666666693
40,0,6.0,21.3333333333333
50,0,6.0,21.0
50,0,5.8333333333333295,27.666666666666693
40,0,5.66666666666667,34.3333333333333
40,0,5.5,41.0
40,0,5.3333333333333295,47.66666666666669
40,0,5.16666666666667,54.3333333333333
40,0,5.0,61.0
20,0,5.16666666666667,59.1666666666667
30,0,5.3333333333333295,57.3333333333333
20,0,5.5,55.5
40,0,5.66666666666667,53.66666666666669
40,0,5.8333333333333295,51.8333333333333
40,0,6.0,50.0
40,0,6.0,48.66666666666669
40,0,6.0,47.3333333333333
40,0,6.0,46.0
50,0,6.0,44.66666666666669
50,0,6.0,43.3333333333333
20,0,6.0,42.0
20,0,6.0,45.16666666666669
20,0,6.0,48.3333333333333
30,0,6.0,51.5
40,0,6.0,54.66666666666669
40,0,6.0,57.8333333333333
50,0,6.0,61.0
40,0,6.1666666666666705,56.8333333333333
50,0,6.3333333333333295,52.66666666666669
40,0,6.5,48.5
30,0,6.6666666666666705,44.3333333333333
20,0,6.8333333333333295,40.16666666666669
20,0,7.0,36.0
20,0,6.8333333333333295,40.16666666666669
50,0,6.6666666666666705,44.3333333333333
50,0,6.5,48.5
40,0,6.3333333333333295,52.66666666666669
40,0,6.1666666666666705,56.8333333333333
40,0,6.0,61.0
40,0,5.8333333333333295,56.3333333333333
40,0,5.66666666666667,51.66666666666669
30,0,5.5,47.0
20,0,5.3333333333333295,42.3333333333333
30,0,5.16666666666667,37.66666666666669
30,0,5.0,33.0
40,0,5.0,28.8333333333333
40,0,5.0,24.666666666666693
40,0,5.0,20.5
40,0,5.0,16.3333333333333
40,0,5.0,12.166666666666702
50,0,5.0,8.0
40,0,5.0,8.0
20,0,5.0,8.0
20,0,5.0,8.0
20,0,5.0,8.0
40,0,5.0,8.0
40,0,5.0,8.0
50,0,4.8333333333333295,7.3333333333333295
40,0,4.66666666666667,6.66666666666667
50,0,4.5,6.0
40,0,4.3333333333333295,5.3333333333333295
40,0,4.16666666666667,4.66666666666667
20,0,4.0,4.0
20,0,3.8333333333333295,3.6666666666666705
20,0,3.6666666666666705,3.3333333333333295
30,0,3.5,3.0
50,0,3.33333333333333,2.66666666666667
50,0,3.16666666666667,2.3333333333333295
40,0,3.0,2.0
40,0,3.0,2.0
40,0,3.0,2.0
40,0,3.0,2.0
30,0,3.0,2.0
20,0,3.0,2.0
30,0,3.0,2.0
30,0,3.0,2.16666666666667
40,0,3.0,2.3333333333333295
40,0,3.0,2.5
50,0,3.0,2.66666666666667
40,0,3.0,2.8333333333333295
40,0,3.0,3.0
30,0,3.16666666666667,4.3333333333333295
50,0,3.33333333333333,5.66666666666667
20,0,3.5,7.0
20,0,3.6666666666666705,8.33333333333333
20,0,3.8333333333333295,9.66666666666667
40,0,4.0,11.0
40,0,4.0,10.666666666666702
50,0,4.0,10.333333333333298
40,0,4.0,10.0
40,0,4.0,9.66666666666667
50,0,4.0,9.33333333333333
50,0,4.0,9.0
10,0,4.0,14.0
20,0,4.0,19.0
20,0,4.0,24.0
40,0,4.0,29.0
40,0,4.0,34.0
40,0,4.0,39.0
50,0,3.8333333333333295,39.66666666666669
50,0,3.6666666666666705,40.3333333333333
40,0,3.5,41.0
40,0,3.33333333333333,41.66666666666669
20,0,3.16666666666667,42.3333333333333
20,0,3.0,43.0
40,10,3.16666666666667,38.3333333333333
120,20,3.33333333333333,33.66666666666669
160,10,3.5,29.0
220,20,3.6666666666666705,24.3333333333333
130,20,3.8333333333333295,19.666666666666693
210,10,4.0,15.0
140,20,3.8333333333333295,19.0
130,20,3.6666666666666705,23.0
190,10,3.5,27.0
130,10,3.33333333333333,31.0
120,10,3.16666666666667,35.0
120,10,3.0,39.0
120,10,3.16666666666667,38.0
200,10,3.33333333333333,37.0
120,10,3.5,36.0
110,10,3.6666666666666705,35.0
120,10,3.8333333333333295,34.0
130,10,4.0,33.0
130,10,4.16666666666667,34.0
170,10,4.3333333333333295,35.0
110,10,4.5,36.0
140,10,4.66666666666667,37.0
110,10,4.8333333333333295,38.0
120,10,5.0,39.0
110,10,4.66666666666667,41.0
110,10,4.3333333333333295,43.0
250,10,4.0,45.0
250,10,3.6666666666666705,47.0
100,10,3.33333333333333,49.0
120,10,3.0,51.0
120,10,3.33333333333333,53.16666666666669
140,10,3.6666666666666705,55.3333333333333
190,10,4.0,57.5
150,10,4.3333333333333295,59.6666666666667
150,10,4.66666666666667,61.8333333333333
150,10,5.0,64.0
150,10,4.8333333333333295,63.6666666666667
140,10,4.66666666666667,63.3333333333333
130,10,4.5,63.0
180,10,4.3333333333333295,62.6666666666667
280,10,4.16666666666667,62.3333333333333
170,10,4.0,62.0
130,20,4.0,60.1666666666667
80,0,4.0,58.3333333333333
80,10,4.0,56.5
70,0,4.0,54.66666666666669
80,10,4.0,52.8333333333333
60,0,4.0,51.0
40,10,4.0,50.0
50,0,4.0,49.0
70,0,4.0,48.0
80,10,4.0,47.0
120,10,4.0,46.0
120,10,4.0,45.0
420,10,3.6666666666666705,46.66666666666669
410,20,3.33333333333333,48.3333333333333
240,10,3.0,50.0
220,10,2.66666666666667,51.66666666666669
60,10,2.3333333333333295,53.3333333333333
70,10,2.0,55.0
90,0,2.16666666666667,56.16666666666669
110,10,2.3333333333333295,57.3333333333333
90,0,2.5,58.5
100,10,2.66666666666667,59.6666666666667
90,0,2.8333333333333295,60.8333333333333
90,10,3.0,62.0
90,10,3.16666666666667,55.0
70,20,3.33333333333333,48.0
70,0,3.5,41.0
80,10,3.6666666666666705,34.0
100,0,3.8333333333333295,27.0
100,0,4.0,20.0
90,0,4.16666666666667,20.5
110,0,4.3333333333333295,21.0
110,0,4.5,21.5
110,0,4.66666666666667,22.0
110,0,4.8333333333333295,22.5
100,0,5.0,23.0
80,0,5.0,22.666666666666693
90,0,5.0,22.3333333333333
100,0,5.0,22.0
110,0,5.0,21.666666666666693
100,0,5.0,21.3333333333333
100,0,5.0,21.0
90,10,4.8333333333333295,21.166666666666693
70,0,4.66666666666667,21.3333333333333
70,0,4.5,21.5
60,0,4.3333333333333295,21.666666666666693
50,0,4.16666666666667,21.8333333333333
50,0,4.0,22.0
60,0,4.16666666666667,22.166666666666693
80,0,4.3333333333333295,22.3333333333333
70,0,4.5,22.5
80,0,4.66666666666667,22.666666666666693
80,0,4.8333333333333295,22.8333333333333
60,0,5.0,23.0
40,0,4.8333333333333295,23.166666666666693
40,0,4.66666666666667,23.3333333333333
20,0,4.5,23.5
20,0,4.3333333333333295,23.666666666666693
30,0,4.16666666666667,23.8333333333333
50,0,4.0,24.0
40,0,4.0,23.8333333333333
50,0,4.0,23.666666666666693
40,0,4.0,23.5
40,0,4.0,23.3333333333333
40,0,4.0,23.166666666666693
50,0,4.0,23.0
30,0,4.0,23.0
30,0,4.0,23.0
20,0,4.0,23.0
20,0,4.0,23.0
40,0,4.0,23.0
40,0,4.0,23.0
50,0,4.0,23.666666666666693
40,0,4.0,24.3333333333333
50,0,4.0,25.0
50,0,4.0,25.666666666666693
40,0,4.0,26.3333333333333
20,0,4.0,27.0
30,0,4.0,26.8333333333333
20,0,4.0,26.666666666666693
30,0,4.0,26.5
40,0,4.0,26.3333333333333
50,0,4.0,26.166666666666693
50,0,4.0,26.0
40,0,4.3333333333333295,28.3333333333333
40,0,4.66666666666667,30.666666666666693
40,0,5.0,33.0
40,0,5.3333333333333295,35.3333333333333
30,0,5.66666666666667,37.66666666666669
20,0,6.0,40.0
30,0,6.1666666666666705,43.66666666666669
30,0,6.3333333333333295,47.3333333333333
40,0,6.5,51.0
40,0,6.6666666666666705,54.66666666666669
50,0,6.8333333333333295,58.3333333333333
40,0,7.0,62.0
40,0,7.0,62.3333333333333
40,0,7.0,62.6666666666667
50,0,7.0,63.0
40,0,7.0,63.3333333333333
220,10,7.0,63.6666666666667
360,0,7.0,64.0
360,30,6.6666666666666705,60.0
590,20,6.3333333333333295,56.0
850,20,6.0,52.0
690,10,5.66666666666667,48.0
800,10,5.3333333333333295,44.0
710,20,5.0,40.0
680,20,5.16666666666667,40.0
290,10,5.3333333333333295,40.0
190,20,5.5,40.0
120,10,5.66666666666667,40.0
140,20,5.8333333333333295,40.0
260,20,6.0,40.0
310,20,5.8333333333333295,43.66666666666669
230,40,5.66666666666667,47.3333333333333
180,30,5.5,51.0
320,40,5.3333333333333295,54.66666666666669
620,40,5.16666666666667,58.3333333333333
620,30,5.0,62.0
530,40,5.0,59.6666666666667
180,30,5.0,57.3333333333333
180,40,5.0,55.0
120,30,5.0,52.66666666666669
140,30,5.0,50.3333333333333
100,30,5.0,48.0
120,30,4.8333333333333295,45.66666666666669
100,40,4.66666666666667,43.3333333333333
130,30,4.5,41.0
270,30,4.3333333333333295,38.66666666666669
520,30,4.16666666666667,36.3333333333333
580,20,4.0,34.0
520,20,4.0,33.8333333333333
350,10,4.0,33.66666666666669
340,10,4.0,33.5
330,10,4.0,33.3333333333333
290,10,4.0,33.16666666666669
300,20,4.0,33.0
280,30,4.0,37.66666666666669
220,40,4.0,42.3333333333333
90,30,4.0,47.0
90,20,4.0,51.66666666666669
100,20,4.0,56.3333333333333
90,20,4.0,61.0
80,10,4.16666666666667,61.0
