Appliances,lights,T1,RH_1,T2
270,20,21.566666666666695,39.06,20.679
560,20,21.73,40.9,20.79
1080,30,21.93,42.7666666666667,21.04
750,20,22.1633333333333,42.4,21.2864285714286
390,10,22.4966666666667,43.1933333333333,21.5594444444444
350,10,22.893333333333295,42.1933333333333,21.7927777777778
340,10,23.175,41.67,21.9572222222222
290,20,23.2,41.2266666666667,22.01111111111109
230,40,23.29,40.7966666666667,22.09375
120,30,23.29,40.39,22.1
110,40,23.29,39.93,22.1
100,40,23.29,39.73,22.1
110,40,23.29,39.6633333333333,22.15
130,40,23.29,39.463333333333296,22.1
140,30,23.29,39.1266666666667,22.1
110,30,23.29,39.06666666666669,22.1
100,20,23.29,38.7,22.1666666666667
100,30,23.29,38.7,22.2
110,20,23.29,38.56,22.1333333333333
110,20,23.23,38.433333333333294,22.1
190,20,23.26,38.363333333333294,22.1
450,20,23.2,38.29,22.1
210,20,23.1666666666667,38.1633333333333,22.1
100,30,23.1,38.09,22.1
90,20,23.066666666666695,38.1266666666667,22.033333333333296
90,20,23.0,38.3333333333333,21.963333333333296
80,20,22.89,38.545,21.89
70,20,22.856666666666698,38.79,21.856666666666698
70,10,22.79,38.863333333333294,21.79
70,10,22.79,38.86,21.76
60,0,22.73,39.1933333333333,21.7
30,0,22.6,39.23,21.6666666666667
30,0,22.6,39.29,21.6
30,0,22.5,39.363333333333294,21.533333333333296
40,0,22.426666666666698,39.29,21.5
50,0,22.39,39.29,21.426666666666698
60,0,22.323333333333295,39.363333333333294,21.356666666666698
50,0,22.29,39.433333333333294,21.29
50,0,22.23,39.5,21.29
50,0,22.2,39.5,21.29
50,0,22.1333333333333,39.56,21.2
50,0,22.066666666666695,39.6633333333333,21.1333333333333
50,0,22.0,39.6633333333333,21.1
50,0,22.0,39.7,21.1
60,0,21.926666666666698,39.7,21.0
50,0,21.89,39.73,21.0
60,0,21.865,39.7675,20.963333333333296
50,0,21.79,39.7,20.89
40,0,21.76,39.79,20.89
30,0,21.7,39.79,20.823333333333295
30,0,21.7,39.8266666666667,20.79
30,0,21.6333333333333,39.8266666666667,20.79
60,0,21.6,39.8266666666667,20.7
50,0,21.6,39.9,20.7
60,0,21.5,40.0,20.7
50,0,21.5,40.0,20.6666666666667
50,0,21.5,40.03,20.6
50,0,21.426666666666698,40.03,20.6
40,0,21.39,40.0,20.533333333333296
60,0,21.39,40.06,20.5
50,0,21.29,40.09,20.5
60,0,21.29,40.09,20.5
50,0,21.29,40.2,20.426666666666698
50,0,21.23,40.2,20.39
40,0,21.2,40.2,20.39
50,0,21.2,40.2,20.323333333333295
50,0,21.1,40.29,20.323333333333295
30,0,21.1,40.29,20.29
40,0,21.1,40.29,20.29
30,0,21.0,40.29,20.26
50,0,21.0,40.363333333333294,20.2
50,0,21.0,40.4,20.2
40,0,21.0,40.4,20.1666666666667
50,0,20.963333333333296,40.433333333333294,20.1666666666667
50,0,20.89,40.5,20.1
170,0,20.89,40.5,20.1
400,0,20.89,40.5,20.1
390,10,20.79,40.53,20.033333333333296
370,10,20.79,40.723333333333294,20.0
390,10,20.79,40.933333333333294,20.0
370,10,20.79,41.1333333333333,20.0
380,10,20.79,41.2,20.0
100,10,20.79,41.2,20.0
90,20,20.79,41.26,20.0
470,10,20.79,41.26,20.0
320,0,20.79,41.645,20.0
270,0,20.823333333333295,42.1266666666667,20.1
260,0,20.89,42.4,20.1666666666667
230,0,20.926666666666698,42.39,20.2
470,10,21.0,42.59,20.26
400,0,21.1333333333333,42.533333333333296,20.39
290,0,21.2,42.3333333333333,20.5
100,0,21.39,41.8,20.566666666666695
90,0,21.463333333333296,40.6,20.823333333333295
90,0,21.6333333333333,39.9666666666667,20.963333333333296
90,0,21.7,39.7666666666667,21.1333333333333
90,0,21.73,39.52666666666669,21.2
100,0,21.856666666666698,39.4,21.29
80,0,21.89,39.26,21.29
180,0,21.963333333333296,39.26,21.39
440,0,22.033333333333296,39.1933333333333,21.39
300,0,22.1,38.8,21.39
250,0,22.1,37.933333333333294,21.196666666666697
280,0,22.033333333333296,37.4,20.89
460,0,22.033333333333296,37.92666666666669,20.963333333333296
120,0,22.1,38.25,21.1333333333333
120,0,22.1,38.2666666666667,21.26
110,0,22.1,38.26,21.29
130,0,22.1,38.26,21.29
110,0,22.033333333333296,38.23,21.29
120,0,22.1,38.23,21.29
120,0,22.1,38.06,21.29
120,0,22.1,38.06,21.26
130,0,22.066666666666695,38.1633333333333,21.1333333333333
120,0,22.0,38.09,21.1
120,0,22.0,38.23,21.1
410,0,22.0,38.23,21.0
420,0,22.0,37.02666666666669,20.775
140,0,21.926666666666698,34.9,20.416
60,0,21.856666666666698,33.13,20.0966666666667
60,0,21.73,32.46333333333331,19.7633333333333
70,10,21.6333333333333,32.0233333333333,19.73
80,0,21.7,32.6966666666667,19.856666666666698
100,0,21.7,33.42666666666669,19.9842857142857
80,0,21.7,33.96,20.08125
80,0,21.7,34.245,20.1461538461538
70,0,21.7,34.56666666666669,20.2
80,0,21.7,34.8333333333333,20.29
80,0,21.7,35.06666666666669,20.3185714285714
90,0,21.76,35.26,20.39
80,0,21.73,35.43333333333331,20.39
80,0,21.79,35.56,20.434
80,0,21.7,35.6266666666667,20.39
80,0,21.7,35.70000000000001,20.365
80,10,21.7,35.59000000000001,20.356666666666698
90,10,21.7,35.59000000000001,20.29
130,10,21.6,35.73,20.23
380,20,21.6,35.79,20.15
800,10,21.5,36.76,20.1
790,10,21.566666666666695,38.6266666666667,20.1
540,20,21.6333333333333,42.06666666666669,20.1
120,20,21.7,45.0666666666667,20.066666666666695
110,20,21.79,45.5266666666667,20.075
160,30,21.856666666666698,43.5266666666667,20.1
140,20,21.926666666666698,41.86,20.1
550,20,22.025,41.075,20.1666666666667
530,10,22.1,40.7666666666667,20.29
100,0,22.23,46.26,20.31
100,10,22.29,47.7333333333333,20.39
90,10,22.356666666666698,45.63,20.454166666666698
90,10,22.29,44.63,20.51875
100,10,22.29,43.2633333333333,20.60625
130,10,22.29,42.45666666666669,20.6666666666667
110,10,22.39,41.6233333333333,20.706428571428603
120,20,22.39,42.09666666666671,20.7736363636364
100,30,22.5,43.2933333333333,20.7818181818182
110,20,22.426666666666698,41.8333333333333,20.79
100,20,22.426666666666698,40.393333333333295,20.89
120,20,22.426666666666698,39.6,20.89
250,30,22.5,39.29,20.89
110,10,22.5,39.23,20.9175
110,0,22.5,39.02666666666669,21.0
150,10,22.5,38.8266666666667,21.0
110,20,22.5,38.73,21.0
50,10,22.5,38.73,21.0
40,10,22.445,38.4,20.926666666666698
50,10,22.39,38.73,20.89
50,10,22.323333333333295,38.863333333333294,20.89
70,10,22.29,39.1566666666667,20.79
60,20,22.29,39.29,20.79
60,10,22.2,39.56666666666669,20.7
70,10,22.2,39.7,20.7
50,10,22.1,39.8266666666667,20.566666666666695
70,10,22.1,39.9,20.5
60,10,22.0,39.9,20.39
70,20,21.926666666666698,39.9,20.39
60,10,21.89,39.9,20.29
60,10,21.823333333333295,39.9,20.23
50,10,21.79,39.933333333333294,20.1666666666667
40,10,21.73,40.0,20.075
30,20,21.6666666666667,40.0,20.0
40,0,21.6,40.1933333333333,19.945
50,0,21.566666666666695,40.5,19.89
50,0,21.5,40.6933333333333,19.89
40,0,21.463333333333296,40.9,19.76
50,10,21.39,40.9,19.7
40,0,21.323333333333295,40.8266666666667,19.6666666666667
40,0,21.26,40.76,19.6
40,0,21.2,40.7,19.6
60,0,21.1666666666667,40.7,19.533333333333296
50,0,21.1,40.7,19.5
50,0,21.0,40.59,19.426666666666698
40,0,21.0,40.59,19.39
40,0,20.963333333333296,40.6633333333333,19.39
20,0,20.89,40.6633333333333,19.29
30,0,20.89,40.59,19.23
20,0,20.89,40.59,19.2
50,0,20.79,40.59,19.2
60,0,20.79,40.59,19.1666666666667
40,0,20.76,40.53,19.1
50,0,20.7,40.59,19.1
40,0,20.7,40.59,19.0
40,0,20.6333333333333,40.53,19.0
50,0,20.6,40.53,18.963333333333296
50,0,20.575,40.59,18.89
40,0,20.5,40.59,18.89
50,0,20.5,40.6266666666667,18.89
40,0,20.426666666666698,40.56666666666669,18.79
50,0,20.39,40.59,18.79
30,0,20.39,40.6633333333333,18.7
20,0,20.29,40.7,18.7
30,0,20.29,40.7,18.7
30,0,20.29,40.7,18.6333333333333
50,0,20.23,40.7,18.6
80,0,20.2,40.7666666666667,18.6
40,0,20.2,41.02666666666669,18.566666666666695
50,10,20.2,41.2666666666667,18.566666666666695
40,0,20.2,41.4,18.5
70,10,20.1333333333333,41.4,18.5
100,0,20.1333333333333,41.4,18.5
60,20,20.1,41.36,18.39
50,0,20.1,41.56,18.39
40,0,20.1,41.59,18.356666666666698
40,0,20.033333333333296,41.463333333333296,18.29
40,0,20.05,41.45,18.356666666666698
20,0,20.0,41.4,18.29
20,0,20.0,41.4,18.29
30,0,20.0,41.4,18.23
50,0,19.926666666666698,41.4,18.26
50,0,19.89,41.4,18.2
40,0,19.89,41.4,18.2
40,0,19.856666666666698,41.363333333333294,18.2
40,0,19.79,41.23,18.2
40,0,19.79,41.2,18.1333333333333
50,0,19.79,41.2,18.1
50,0,19.76,41.2,18.1
50,0,19.7,41.2,18.1
40,0,19.7,41.1633333333333,18.1
40,0,19.7,41.1633333333333,18.1
20,0,19.7,41.2,18.1
20,0,19.7,41.2,18.1
30,0,19.6,41.09,18.1333333333333
40,0,19.6,41.03,18.1333333333333
50,0,19.6,41.045,18.2
50,0,19.6,41.1266666666667,18.2
40,0,19.6,41.2,18.2
40,0,19.6,41.2,18.26
50,0,19.6,41.2,18.23
40,0,19.6,41.23,18.29
40,0,19.533333333333296,41.29,18.29
50,0,19.5,41.29,18.29
40,0,19.5,41.29,18.29
50,0,19.5,41.29,18.29
40,0,19.5,41.29,18.29
20,0,19.5,41.29,18.29
20,0,19.5,41.29,18.29
30,0,19.5,41.4,18.245
40,0,19.5,41.4,18.29
50,0,19.39,41.29,18.23
50,0,19.39,41.29,18.29
50,0,19.463333333333296,41.363333333333294,18.2
40,0,19.39,41.29,18.26
40,0,19.39,41.29,18.29
40,0,19.39,41.345,18.29
40,0,19.39,41.363333333333294,18.29
40,0,19.39,41.363333333333294,18.29
50,0,19.39,41.363333333333294,18.26
50,0,19.29,41.4,18.2
30,0,19.356666666666698,41.4,18.2
20,0,19.29,41.4,18.2
30,0,19.29,41.4,18.2
30,0,19.323333333333295,41.4,18.2
40,0,19.323333333333295,41.4,18.2
50,0,19.29,41.4,18.2
50,0,19.29,41.4,18.2
50,0,19.29,41.29,18.175
40,0,19.29,41.29,18.1
40,0,19.29,41.29,18.1
50,0,19.29,41.29,18.1
40,0,19.2,41.2,18.066666666666695
40,0,19.2,41.2,18.0
40,0,19.2,41.2,18.0
40,0,19.2,41.2,17.926666666666698
20,0,19.1333333333333,41.1266666666667,17.89
30,0,19.1,41.1266666666667,17.89
30,10,19.1,41.1266666666667,17.89
70,10,19.1,41.2,17.823333333333302
230,10,19.1,41.0,17.79
660,10,19.1,40.933333333333294,17.79
510,0,19.1,41.0,17.79
300,10,19.1,41.1933333333333,17.79
300,20,19.1,41.4666666666667,17.926666666666698
350,10,19.23,41.56666666666669,18.066666666666695
90,10,19.356666666666698,41.96,18.1333333333333
100,0,19.696666666666697,42.723333333333294,18.2925
130,10,19.963333333333296,42.53,18.463333333333296
200,0,20.1,42.1,18.7
480,0,20.1,41.8266666666667,18.76
430,10,20.1333333333333,41.9,18.926666666666698
630,10,20.2,41.6933333333333,19.066666666666695
600,10,20.29,41.363333333333294,19.2
470,20,20.365,40.8925,19.26
740,10,20.463333333333296,40.7666666666667,19.39
600,0,20.5,40.7,19.463333333333296
560,10,20.566666666666695,40.6266666666667,19.5
440,20,20.6,40.4,19.566666666666695
280,10,20.6666666666667,40.2666666666667,19.6
110,20,20.73,39.6333333333333,19.6727272727273
80,10,20.79,39.36,19.7
70,20,20.76,38.7966666666667,19.7
50,10,20.76,38.463333333333296,19.7
50,10,20.76,38.29,19.7
60,20,20.7,38.29,19.7
60,10,20.7,38.3266666666667,19.7
50,10,20.7,38.4666666666667,19.7
60,20,20.6666666666667,38.59,19.625
50,10,20.6,38.6633333333333,19.533333333333296
50,10,20.6,38.79,19.463333333333296
40,20,20.533333333333296,38.863333333333294,19.39
30,10,20.5,38.933333333333294,19.356666666666698
40,10,20.5,39.06,19.29
50,20,20.39,39.09,19.2
50,0,20.39,39.2,19.1333333333333
50,0,20.323333333333295,39.2,19.066666666666695
40,0,20.29,39.53,19.0
50,0,20.23,39.463333333333296,18.89
40,0,20.2,39.4,18.89
50,0,20.1333333333333,39.4,18.76
40,0,20.1,39.29,18.7
50,0,20.1,39.23,18.6666666666667
50,0,20.0,39.2,18.6
40,0,20.0,39.2,18.566666666666695
40,0,19.89,39.2,18.5
30,0,19.89,39.2,18.463333333333296
20,0,19.79,39.09,18.39
20,0,19.79,39.09,18.323333333333295
40,0,19.7,39.09,18.356666666666698
50,0,19.7,39.09,18.29
40,0,19.6666666666667,39.06,18.2
50,0,19.6,39.0,18.2
50,0,19.55,38.95,18.1
40,0,19.5,39.0,18.1
40,0,19.5,39.0,18.066666666666695
50,0,19.39,38.9,18.0
50,0,19.39,38.9,18.0
50,0,19.39,38.9,18.0
40,0,19.39,38.9,17.89
50,0,19.29,38.9,17.89
20,0,19.29,38.9666666666667,17.856666666666698
30,0,19.29,39.03,17.79
10,0,19.23,39.03,17.79
40,0,19.2,39.0,17.79
60,0,19.2,39.0,17.7
40,0,19.2,39.09,17.7
50,0,19.1333333333333,39.09,17.7
40,0,19.1,39.09,17.6666666666667
40,0,19.1,39.1633333333333,17.6
40,0,19.066666666666695,39.2,17.6
70,10,19.0,39.2,17.6
50,0,19.0,39.595,17.5
50,0,19.0,39.963333333333296,17.5
40,10,19.0,40.03,17.5
30,0,19.0,40.0,17.5
30,10,19.0,39.933333333333294,17.463333333333303
20,10,18.963333333333296,39.933333333333294,17.39
50,0,18.89,40.06,17.39
50,0,18.89,40.2,17.39
50,0,18.89,40.2,17.39
50,10,18.89,40.3266666666667,17.39
40,0,18.89,40.52666666666669,17.356666666666698
40,0,18.89,40.59,17.29
50,0,18.89,40.53,17.29
40,0,18.79,40.4,17.29
40,0,18.79,40.4,17.29
40,0,18.79,40.433333333333294,17.26
40,0,18.79,40.433333333333294,17.2
20,0,18.7,40.5,17.2
30,0,18.7,40.56,17.2
30,0,18.7,40.59,17.2
40,0,18.7,40.59,17.2
40,0,18.7,40.59,17.2
40,0,18.625,40.545,17.1333333333333
50,0,18.6,40.53,17.1333333333333
50,0,18.6,40.5,17.1333333333333
50,0,18.6,40.5,17.2
40,0,18.6,40.5,17.26
40,0,18.6,40.5,17.29
40,0,18.6,40.5,17.356666666666698
20,0,18.6,40.5,17.426666666666698
20,0,18.7,40.56,17.5
30,0,18.76,40.5,17.6
50,0,18.79,40.4,17.6
40,0,18.79,40.4,17.6
50,0,18.79,40.29,17.7
40,0,18.856666666666698,40.29,17.760000000000005
40,0,18.89,40.29,17.79
40,0,18.89,40.23,17.79
40,0,18.89,40.2,17.79
50,0,18.926666666666698,40.09,17.79
50,0,19.0,40.03,17.79
50,0,19.0,39.9666666666667,17.79
30,0,19.0,39.9,17.856666666666698
30,0,19.0,39.9,17.79
20,0,19.0,39.9,17.79
20,0,19.0,39.9,17.79
50,0,19.0,39.9,17.79
50,0,19.0,39.9,17.79
50,0,19.066666666666695,39.9,17.79
40,0,19.1,39.9,17.79
40,0,19.1,39.9,17.823333333333302
40,0,19.15,39.9,17.89
40,0,19.2,39.9666666666667,17.89
40,0,19.23,40.03,18.0
50,0,19.29,40.09,18.0
60,0,19.29,40.1266666666667,18.033333333333296
20,0,19.29,40.1266666666667,18.1
20,0,19.34,40.2,18.1
30,0,19.39,40.23,18.1
40,0,19.39,40.29,18.1
40,0,19.29,40.26,18.1
50,0,19.29,40.1266666666667,18.1
40,0,19.29,40.06,18.1
50,0,19.29,39.933333333333294,18.0
50,0,19.26,39.8333333333333,18.0
40,0,19.2,39.7,18.0
40,0,19.2,39.6633333333333,17.926666666666698
50,0,19.2,39.59,17.89
60,10,19.2,39.59,17.823333333333302
190,20,19.2,39.53,17.79
350,10,19.1666666666667,39.4666666666667,17.7
210,10,19.1,39.2666666666667,17.7
140,10,19.066666666666695,39.09,17.6666666666667
110,10,19.0,39.03,17.6666666666667
120,0,19.0,38.8266666666667,17.6666666666667
120,10,19.0,38.9666666666667,17.6
110,10,19.0,39.19,17.6
260,10,19.0,39.463333333333296,17.6666666666667
550,0,19.0,39.863333333333294,17.73
480,10,19.033333333333296,40.7666666666667,17.79
360,10,19.1666666666667,40.8266666666667,17.89
360,20,19.2,41.02666666666669,17.963333333333303
290,10,19.26,40.8266666666667,18.033333333333296
460,10,19.323333333333295,40.8,18.1
570,20,19.39,41.1333333333333,18.2
470,20,19.39,40.6333333333333,18.26
450,20,19.39,40.433333333333294,18.426666666666698
450,10,19.5,40.363333333333294,18.5
380,20,19.566666666666695,40.1566666666667,18.65
110,10,19.6333333333333,40.0,18.73
110,10,19.7,39.86,18.856666666666698
110,20,19.7,39.6633333333333,18.89
100,10,19.7,39.53,18.89
110,10,19.73,39.3333333333333,18.89
120,0,19.79,39.1266666666667,18.89
70,10,19.79,38.66,19.0
50,0,19.79,38.25,18.926666666666698
40,0,19.79,38.2,18.89
30,0,19.79,38.23,18.89
30,0,19.79,38.29,18.926666666666698
50,0,19.79,38.433333333333294,19.0
50,0,19.79,38.56,18.89
50,0,19.79,38.59,18.89
40,0,19.79,38.59,19.0
50,0,19.79,38.7,18.926666666666698
40,0,19.79,38.7,18.89
40,0,19.79,38.7,18.89
50,0,19.79,38.76,18.79
40,0,19.7,38.8266666666667,18.7675
30,0,19.7,38.9,18.7
30,0,19.7,39.0,18.6666666666667
30,0,19.6333333333333,38.933333333333294,18.6
30,0,19.6,39.0,18.5
50,0,19.6,39.06,18.5
40,0,19.566666666666695,39.1266666666667,18.39
50,0,19.5,39.2,18.39
50,0,19.426666666666698,39.2,18.29
50,0,19.39,39.23,18.23
40,0,19.39,39.29,18.2
40,0,19.356666666666698,39.29,18.1333333333333
40,0,19.29,39.29,18.1
30,0,19.26,39.223333333333294,18.033333333333296
20,0,19.2,39.1633333333333,18.0
20,0,19.2,39.2,17.926666666666698
30,0,19.1333333333333,39.2,17.89
50,0,19.1,39.2,17.823333333333302
50,0,19.1,39.2,17.79
40,0,19.0,39.09,17.7225
50,0,19.0,39.09,17.7
40,0,18.963333333333296,39.06,17.7
40,0,18.89,39.0,17.6333333333333
50,0,18.89,39.0,17.5
50,0,18.823333333333295,38.933333333333294,17.5
50,0,18.79,38.9,17.5
30,0,18.7675,38.9,17.5
30,0,18.7,38.9666666666667,17.39
20,0,18.7,39.0,17.39
20,0,18.7,39.0,17.356666666666698
40,0,18.6666666666667,38.9666666666667,17.29
50,0,18.6,38.9666666666667,17.29
50,0,18.6,39.0,17.23
50,0,18.6,39.0,17.2
40,0,18.566666666666695,39.09,17.2
80,0,18.5,39.09,17.1666666666667
40,10,18.5,39.39,17.1
50,0,18.5,39.59,17.1
340,10,18.5,39.79,17.1
150,10,18.5,39.79,17.1
50,0,18.5,39.6633333333333,17.0666666666667
40,0,18.426666666666698,39.463333333333296,17.0
60,10,18.39,39.26,17.0
60,0,18.39,39.1266666666667,17.0
60,0,18.39,38.863333333333294,16.89
50,0,18.34,38.5475,16.89
70,0,18.323333333333295,38.3266666666667,16.89
60,0,18.29,38.1333333333333,16.89
60,10,18.29,37.933333333333294,16.79
60,10,18.29,37.8266666666667,16.79
350,20,18.23,37.7666666666667,16.79
360,10,18.2,37.7,16.79
80,10,18.2,37.8333333333333,16.89
50,10,18.2,37.863333333333294,16.89
60,0,18.2,37.73,16.89
80,10,18.2,38.03,16.963333333333303
50,10,18.2,38.823333333333295,17.0
80,0,18.2,38.9666666666667,16.89
90,10,18.26,39.8333333333333,16.89
90,10,18.2,38.96,16.89
70,0,18.2,38.42666666666669,16.89
90,10,18.2,37.9,16.89
60,0,18.2,37.3666666666667,16.823333333333302
70,10,18.2,36.9666666666667,16.79
90,0,18.125,36.9,16.79
70,10,18.1,36.9,16.79
110,0,18.1,36.9,16.79
70,0,18.1,36.8266666666667,16.79
70,0,18.1,36.8266666666667,16.79
80,0,18.1,36.9,16.79
330,10,18.1,36.7966666666667,16.79
220,0,18.033333333333296,36.53,16.79
70,0,18.0,36.43,16.79
60,0,18.0,36.23,16.79
50,0,18.0,36.06,16.79
60,0,18.0,36.0,16.79
80,0,17.89,35.863333333333294,16.76
70,0,17.89,35.73,16.7
80,0,17.89,35.6266666666667,16.76
70,0,17.89,35.70000000000001,16.7
80,0,17.856666666666698,35.79,16.7
70,0,17.79,35.79,16.7
80,0,17.79,35.8266666666667,16.7
50,0,17.79,35.975,16.7
40,0,17.79,36.06,16.7
30,0,17.7,36.09,16.7
50,0,17.7,36.1633333333333,16.7
80,0,17.7,36.2,16.6
80,0,17.7,36.26,16.6
80,0,17.6,36.23,16.6
70,0,17.6,36.29,16.6
90,0,17.6,36.29,16.6
80,0,17.6,36.29,16.5666666666667
80,0,17.6,36.29,16.55
80,0,17.6,36.363333333333294,16.5
70,0,17.5,36.433333333333294,16.5
60,0,17.5,36.5,16.5
50,0,17.5,36.5,16.5
80,0,17.5,36.56,16.426666666666698
80,0,17.5,36.59,16.426666666666698
60,0,17.5,36.6633333333333,16.426666666666698
70,0,17.39,36.6266666666667,16.39
340,0,17.39,36.75,16.39
360,0,17.39,36.9666666666667,16.39
160,0,17.39,37.03,16.39
120,10,17.39,37.1633333333333,16.39
90,0,17.39,37.2,16.39
90,0,17.39,37.3333333333333,16.5
90,10,17.39,37.53,16.5
80,0,17.463333333333303,37.723333333333294,16.6333333333333
170,10,17.533333333333303,38.03,16.76
830,10,17.6,38.09,16.96
540,30,17.7633333333333,41.16,17.2225
340,30,17.963333333333303,46.5666666666667,17.463333333333303
410,40,18.23,44.256666666666696,17.6633333333333
390,30,18.356666666666698,43.256666666666696,17.856666666666698
360,40,18.533333333333296,43.36,18.033333333333296
330,50,18.6,42.2333333333333,18.1666666666667
210,40,18.73,41.2666666666667,18.323333333333295
100,40,18.856666666666698,41.0,18.463333333333296
160,30,19.0,40.863333333333294,18.6333333333333
390,20,19.1,40.395,18.76
440,10,19.26,39.59666666666671,18.926666666666698
400,20,19.426666666666698,39.1633333333333,19.0
420,10,19.5,39.03,19.1333333333333
390,10,19.6,38.863333333333294,19.2
410,20,19.6666666666667,38.73,19.29
210,10,19.7,38.52666666666669,19.29
70,20,19.76,38.3266666666667,19.39
60,10,19.79,38.06,19.463333333333296
50,10,19.856666666666698,37.933333333333294,19.5
70,20,19.89,37.9,19.575
160,10,19.89,37.9,19.6
360,20,19.926666666666698,37.9,19.6
150,10,20.0,37.8266666666667,19.6
60,10,20.0,37.9,19.6
60,20,20.0,37.9,19.6
50,10,20.0,38.0,19.566666666666695
50,10,20.0,38.0,19.5
50,20,19.89,38.09,19.5
50,10,19.823333333333295,38.09,19.426666666666698
50,0,19.79,38.145,19.356666666666698
60,0,19.76,38.1266666666667,19.29
50,0,19.7,38.26,19.2
40,0,19.6666666666667,38.29,19.1333333333333
20,0,19.6,38.29,19.066666666666695
30,0,19.566666666666695,38.433333333333294,19.0
50,0,19.5,38.56,18.89
50,0,19.463333333333296,38.6633333333333,18.823333333333295
60,0,19.39,38.6633333333333,18.76
60,0,19.356666666666698,38.79,18.675
60,0,19.29,38.79,18.6
40,0,19.29,38.79,18.566666666666695
60,0,19.23,38.73,18.5
40,0,19.2,38.7,18.39
40,0,19.1333333333333,38.76,18.39
40,0,19.1,38.79,18.29
30,0,19.1,38.79,18.29
40,0,19.066666666666695,38.76,18.2
60,0,19.0,38.7,18.2
50,0,18.89,38.645,18.1
50,0,18.89,38.59,18.1
40,0,18.89,38.59,18.0
50,0,18.79,38.59,18.0
50,0,18.73,38.59,17.89
60,0,18.7,38.6266666666667,17.89
50,0,18.7,38.6266666666667,17.89
40,0,18.6,38.59,17.823333333333302
30,0,18.6,38.59,17.760000000000005
30,0,18.6,38.59,17.745
40,0,18.6,38.59,17.7
50,0,18.5,38.6266666666667,17.7
50,0,18.5,38.7,17.6333333333333
60,0,18.463333333333296,38.6633333333333,17.6
60,0,18.39,38.6633333333333,17.6
50,0,18.39,38.7,17.5
40,0,18.39,38.7,17.5
50,0,18.356666666666698,38.73,17.5
50,0,18.29,38.79,17.5
60,10,18.29,38.79,17.39
30,0,18.29,39.3,17.39
30,0,18.29,39.893333333333295,17.356666666666698
50,10,18.26,39.723333333333294,17.356666666666698
50,0,18.2,39.59,17.356666666666698
50,10,18.2,39.59,17.29
40,10,18.2,39.59,17.29
60,10,18.2,39.6633333333333,17.23
40,10,18.2,39.59,17.2
50,10,18.1666666666667,39.4666666666667,17.2
40,0,18.1,39.2666666666667,17.1333333333333
30,0,18.1,39.06,17.1
20,0,18.1,38.933333333333294,17.1
20,0,18.066666666666695,38.723333333333294,17.0
40,0,18.0,38.59,17.0
40,0,18.0,38.5,17.0
40,0,18.0,38.433333333333294,16.926666666666698
50,0,17.89,38.29,16.89
60,0,17.89,38.29,16.89
60,20,17.89,38.145,16.89
60,10,17.856666666666698,38.02666666666669,16.89
50,20,17.79,37.8266666666667,16.79
40,10,17.79,37.7,16.79
30,20,17.79,37.7,16.823333333333302
50,10,17.79,37.7,16.823333333333302
70,10,17.79,37.7,16.89
60,20,17.79,37.59,16.89
60,10,17.79,37.59,17.0
60,20,17.79,37.6266666666667,17.0
60,20,17.79,37.7,17.0
60,10,17.79,37.7,17.1
50,20,17.856666666666698,37.76,17.1666666666667
50,10,17.89,37.7,17.2
40,0,17.963333333333303,37.6266666666667,17.2
50,10,18.0,37.59,17.2
50,0,18.0,37.53,17.26
60,0,18.0,37.4666666666667,17.29
