Appliances,lights,T1
40,0,18.0
40,0,18.0
50,0,18.0
40,0,18.0
50,0,18.0
40,0,18.0
30,0,18.0
20,0,17.89
20,0,17.89
20,0,17.89
50,0,17.89
50,0,17.89
40,0,17.823333333333302
40,0,17.823333333333302
40,0,17.79
40,0,17.79
40,0,17.79
30,0,17.79
20,0,17.79
30,0,17.73
30,0,17.73
40,0,17.73
40,0,17.7
40,0,17.7
40,0,17.7
40,0,17.7
50,0,17.7
40,0,17.7
20,0,17.6666666666667
20,0,17.6
20,0,17.6
40,0,17.6
40,0,17.6
50,0,17.6
40,0,17.6
50,0,17.5666666666667
40,0,17.5
40,0,17.5
20,0,17.5
20,0,17.5
20,0,17.5
30,0,17.5
50,0,17.5
50,0,17.5
40,0,17.5
40,0,17.39
40,0,17.39
40,0,17.39
30,0,17.463333333333303
20,0,17.39
30,0,17.39
30,0,17.39
40,0,17.39
40,0,17.39
50,0,17.39
40,0,17.39
40,0,17.39
30,0,17.39
50,0,17.356666666666698
20,0,17.29
20,0,17.29
20,0,17.29
40,0,17.29
40,0,17.29
50,0,17.29
40,0,17.29
40,0,17.29
50,0,17.29
50,0,17.29
10,0,17.29
20,0,17.29
20,0,17.29
40,0,17.23
40,0,17.26
40,0,17.26
50,0,17.2
50,0,17.2
40,0,17.2
40,0,17.2
20,0,17.2
20,0,17.2
40,10,17.2
120,20,17.2
160,10,17.2
220,20,17.2
130,20,17.1
210,10,17.1
140,20,17.1
130,20,17.1
190,10,17.1
130,10,17.1
120,10,17.1
120,10,17.1
120,10,17.1
200,10,17.1
120,10,17.1
110,10,17.0
120,10,17.0
130,10,17.0
130,10,17.0
170,10,17.0
110,10,17.0
140,10,17.0
110,10,17.0
120,10,17.0
110,10,17.0
110,10,17.0
250,10,17.0
250,10,17.0
100,10,17.0
120,10,17.0
120,10,16.89
140,10,16.89
190,10,16.89
150,10,16.89
150,10,16.89
150,10,16.89
150,10,16.89
140,10,16.89
130,10,16.89
180,10,16.89
280,10,16.89
170,10,16.89
130,20,16.823333333333302
80,0,16.89
80,10,16.89
70,0,16.89
80,10,16.89
60,0,16.856666666666698
40,10,16.856666666666698
50,0,16.79
70,0,16.79
80,10,16.79
120,10,16.79
120,10,16.79
420,10,16.79
410,20,16.79
240,10,16.79
220,10,16.79
60,10,16.79
70,10,16.823333333333302
90,0,16.89
110,10,16.89
90,0,16.89
100,10,16.963333333333303
90,0,17.1333333333333
90,10,17.2
90,10,17.323333333333302
70,20,17.463333333333303
70,0,17.6333333333333
80,10,17.760000000000005
100,0,17.926666666666698
100,0,18.1333333333333
90,0,18.323333333333295
110,0,18.463333333333296
110,0,18.6333333333333
110,0,18.7
110,0,18.89
100,0,18.963333333333296
80,0,19.033333333333296
90,0,19.1
100,0,19.2
110,0,19.2675
100,0,19.29
100,0,19.39
90,10,19.39
70,0,19.39
70,0,19.39
60,0,19.39
50,0,19.39
50,0,19.29
60,0,19.29
80,0,19.26
70,0,19.2
80,0,19.2
80,0,19.1333333333333
60,0,19.1
40,0,19.033333333333296
40,0,19.0
20,0,18.926666666666698
20,0,18.89
30,0,18.865
50,0,18.79
40,0,18.76
50,0,18.7
40,0,18.7
40,0,18.6333333333333
40,0,18.6
50,0,18.6
30,0,18.5
30,0,18.5
20,0,18.463333333333296
20,0,18.39
40,0,18.39
40,0,18.323333333333295
50,0,18.29
40,0,18.23
50,0,18.26
50,0,18.2
40,0,18.2
20,0,18.125
30,0,18.1
20,0,18.1
30,0,18.033333333333296
40,0,18.0
50,0,18.0
50,0,17.926666666666698
40,0,17.926666666666698
40,0,17.89
40,0,17.89
40,0,17.79
30,0,17.79
20,0,17.79
30,0,17.79
30,0,17.760000000000005
40,0,17.7
40,0,17.7
50,0,17.7
40,0,17.7
40,0,17.625
40,0,17.6666666666667
50,0,17.6
40,0,17.6
220,10,17.6
360,0,17.6
360,30,17.6
590,20,17.6
850,20,17.6
690,10,17.6666666666667
800,10,17.79
710,20,17.856666666666698
680,20,18.033333333333296
290,10,18.1
190,20,18.2
120,10,18.26
140,20,18.323333333333295
260,20,18.39
310,20,18.39
230,40,18.4725
180,30,18.566666666666695
320,40,18.6333333333333
620,40,18.76
620,30,18.89
530,40,18.963333333333296
180,30,19.1
180,40,19.1666666666667
120,30,19.2
140,30,19.26
100,30,19.323333333333295
120,30,19.39
100,40,19.533333333333296
130,30,19.6666666666667
270,30,19.73
520,30,19.856666666666698
580,20,20.0
520,20,20.066666666666695
350,10,20.1333333333333
340,10,20.26
330,10,20.34
290,10,20.426666666666698
300,20,20.5
280,30,20.6333333333333
220,40,20.76
90,30,20.926666666666698
90,20,21.066666666666695
100,20,21.2
90,20,21.26
80,10,21.323333333333295
80,10,21.39
80,0,21.39
90,10,21.39
90,10,21.5
90,0,21.5
80,10,21.426666666666698
70,0,21.426666666666698
50,10,21.5
60,0,21.5
40,0,21.6
60,10,21.6
60,10,21.6
140,20,21.6666666666667
80,10,21.6
70,10,21.6
60,10,21.6
70,10,21.6333333333333
60,0,21.7
70,0,21.7
70,10,21.7
70,0,21.7
60,10,21.7
40,10,21.7
40,10,21.7
60,30,21.73
350,20,21.79
410,30,21.89
80,30,21.963333333333296
100,30,22.0
80,10,22.075
270,10,22.1
280,0,22.1
90,0,22.1
90,0,22.1333333333333
90,0,22.2
90,0,22.2
80,0,22.2
70,0,22.1666666666667
70,10,22.1
90,0,22.066666666666695
100,10,22.0
90,20,22.0
280,0,21.926666666666698
390,10,21.89
150,0,21.823333333333295
50,0,21.76
50,0,21.7
40,0,21.6666666666667
50,0,21.6666666666667
30,0,21.55
20,0,21.5
40,0,21.5
50,0,21.463333333333296
50,0,21.39
50,0,21.356666666666698
40,0,21.29
50,0,21.29
50,0,21.23
50,0,21.2
50,0,21.2
60,0,21.1666666666667
50,0,21.1
40,0,21.066666666666695
40,0,21.0
20,0,21.0
30,0,21.0
40,0,21.0
50,0,20.926666666666698
50,0,20.856666666666698
60,0,20.79
40,0,20.79
50,0,20.76
50,0,20.7
40,0,20.7
50,0,20.7
60,0,20.6666666666667
50,0,20.6
60,0,20.6
30,0,20.6
30,0,20.566666666666695
20,0,20.5
40,0,20.5
50,0,20.5
50,0,20.39
60,0,20.39
50,0,20.356666666666698
40,0,20.29
50,0,20.29
40,20,20.29
50,0,20.29
40,0,20.2
50,0,20.2
60,0,20.2
30,0,20.1333333333333
20,0,20.1
30,0,20.1
50,0,20.066666666666695
50,0,20.0
40,0,20.0
60,0,20.0
50,0,20.0
50,0,20.0
50,0,19.963333333333296
50,0,19.89
40,0,19.89
50,0,19.89
50,0,19.856666666666698
20,0,19.856666666666698
40,0,19.79
30,0,19.79
50,0,19.79
40,0,19.79
50,0,19.79
50,0,19.73
40,0,19.79
50,0,19.79
50,0,19.79
60,0,19.79
50,0,19.856666666666698
50,0,19.89
40,0,19.963333333333296
40,0,20.0
30,0,20.066666666666695
20,0,20.1
40,0,20.1
50,0,20.1
60,0,20.1
40,0,20.15
50,0,20.2
50,0,20.2
40,0,20.29
50,0,20.29
60,0,20.29
50,0,20.29
60,0,20.29
40,0,20.356666666666698
50,0,20.39
30,0,20.39
30,0,20.426666666666698
20,0,20.5
40,0,20.6
60,0,20.6666666666667
50,0,20.7
50,0,20.76
50,0,20.823333333333295
40,0,20.89
50,0,20.926666666666698
50,0,21.0
40,0,21.0
60,0,21.0
50,0,21.0
50,0,21.0
50,0,21.0
50,0,21.0
30,0,21.0
30,0,20.89
30,0,20.89
40,0,20.89
60,0,20.823333333333295
50,0,20.79
50,0,20.79
40,0,20.7
50,0,20.7
40,0,20.7
50,0,20.6333333333333
50,0,20.6
50,0,20.6
60,0,20.533333333333296
50,0,20.5
40,0,20.5
360,20,20.463333333333296
380,10,20.39
390,20,20.39
390,10,20.39
320,0,20.426666666666698
80,10,20.5
70,10,20.5
80,20,20.5
80,10,20.6
70,10,20.6
80,30,20.7
80,20,20.7
80,10,20.823333333333295
80,10,20.89
60,10,21.0
50,10,21.0
40,0,21.05
70,0,21.1
80,10,21.1666666666667
80,0,21.1333333333333
90,10,21.2
80,0,21.2
130,20,21.2
370,20,21.2
370,30,21.26
160,30,21.29
250,20,21.29
380,30,21.29
380,20,21.29
100,20,21.26
40,30,21.2
30,10,21.2
30,0,21.2
30,0,21.2
50,0,21.1333333333333
50,0,21.1
50,10,21.1
50,0,21.033333333333296
50,0,21.0
40,0,21.0
50,0,21.0
40,0,20.926666666666698
40,0,20.89
50,0,20.89
50,0,20.856666666666698
50,10,20.856666666666698
40,0,20.79
20,0,20.79
20,0,20.7
30,0,20.7
50,0,20.7
50,0,20.6333333333333
50,0,20.6
50,0,20.6
50,0,20.6
40,10,20.6
40,0,20.533333333333296
40,0,20.5
50,0,20.5
50,0,20.5
50,0,20.5
50,0,20.39
20,0,20.39
20,0,20.39
20,0,20.323333333333295
40,0,20.29
50,0,20.29
50,0,20.29
50,0,20.29
50,0,20.26
40,0,20.2
40,0,20.2
70,0,20.2
380,30,20.2
190,10,20.1333333333333
60,10,20.1
60,10,20.1
40,10,20.1
20,0,20.1
20,0,20.1
40,0,20.1
40,0,20.1
40,0,20.1
50,0,20.1
50,0,20.1
40,0,20.1
50,0,20.1
40,0,20.033333333333296
30,0,20.0
50,0,20.0
40,0,20.0
40,0,20.0
50,0,20.0
30,0,20.0
20,0,20.0
20,0,19.89
40,0,19.963333333333296
40,0,19.89
40,0,19.89
50,0,19.89
40,0,19.89
50,0,19.89
50,0,19.89
40,0,19.89
40,0,19.89
40,0,19.823333333333295
40,0,19.89
50,0,19.89
50,0,19.89
30,0,19.89
20,0,19.89
20,0,19.89
30,0,19.89
40,0,19.89
50,0,19.89
40,0,19.89
50,0,19.926666666666698
50,0,19.926666666666698
40,0,19.963333333333296
50,0,19.963333333333296
40,0,19.963333333333296
30,0,19.963333333333296
50,0,19.926666666666698
40,0,19.926666666666698
50,0,19.89
40,0,19.89
50,0,19.89
40,0,19.89
20,0,19.89
20,0,19.89
20,0,19.856666666666698
40,0,19.856666666666698
50,0,19.856666666666698
50,0,19.79
50,0,19.79
40,0,19.79
40,0,19.79
40,0,19.79
40,0,19.73
40,0,19.76
50,0,19.7
40,0,19.7
40,0,19.7
20,0,19.7
20,0,19.7
30,0,19.6666666666667
20,0,19.6
50,0,19.6
50,0,19.6
60,0,19.6
540,10,19.6
610,10,19.6
90,10,19.6666666666667
50,10,19.84
60,10,20.0
60,0,20.066666666666695
70,0,20.1333333333333
70,0,20.26
60,0,20.39
70,0,20.463333333333296
40,0,20.6333333333333
40,0,20.7
40,0,20.79
310,30,20.856666666666698
390,40,21.0
380,50,21.066666666666695
370,30,21.1333333333333
370,40,21.2
90,20,21.2
60,30,21.26
50,20,21.29
50,20,21.29
50,10,21.29
40,0,21.2
50,0,21.2
30,0,21.2
20,0,21.1333333333333
20,0,21.1
30,0,21.033333333333296
40,0,21.0
50,0,21.0
50,0,20.89
40,0,20.89
40,0,20.856666666666698
40,0,20.79
40,0,20.79
40,0,20.73
40,0,20.7
20,0,20.7
30,0,20.6666666666667
20,0,20.6
40,0,20.6
40,0,20.525
40,0,20.5
40,0,20.5
50,0,20.426666666666698
50,0,20.39
40,0,20.39
40,0,20.356666666666698
30,0,20.29
20,0,20.29
20,0,20.29
20,0,20.2
50,0,20.2
50,0,20.2
40,0,20.2
40,0,20.1
50,0,20.1
40,0,20.1
40,0,20.1
40,0,20.0
20,10,20.0
60,10,20.0
20,10,19.89
40,10,19.963333333333296
110,0,19.963333333333296
310,0,19.89
50,0,19.89
60,0,19.823333333333295
60,0,19.79
60,0,19.79
60,0,19.79
60,0,19.79
60,0,19.79
50,0,19.79
60,0,19.79
40,0,19.79
50,0,19.79
390,0,19.79
340,0,19.79
40,0,19.73
20,0,19.7
20,0,19.7
20,0,19.7
30,0,19.7
40,0,19.7
50,0,19.7
50,0,19.7
40,0,19.7
40,0,19.7
40,0,19.76
40,0,19.7
40,0,19.7
40,0,19.76
30,0,19.7
30,0,19.76
30,0,19.76
20,0,19.76
40,0,19.7
40,0,19.7
40,0,19.79
40,0,19.7
50,0,19.7
40,0,19.7
60,0,19.7
40,0,19.7
30,0,19.7
40,0,19.7
40,0,19.7
40,0,19.7
30,0,19.7
20,0,19.7
30,0,19.7
20,0,19.7
50,0,19.7
40,0,19.6333333333333
30,0,19.7
50,0,19.6
40,0,19.6
40,0,19.6
50,0,19.6
40,0,19.6
40,0,19.6
40,0,19.6
40,0,19.566666666666695
30,0,19.5
30,0,19.5
20,0,19.5
30,0,19.5
40,0,19.5
40,0,19.5
50,0,19.5
40,0,19.5
40,0,19.426666666666698
40,0,19.39
40,0,19.39
50,0,19.39
40,0,19.39
30,0,19.39
40,0,19.365
30,0,19.29
20,0,19.29
20,0,19.29
30,0,19.29
40,0,19.29
40,0,19.29
50,0,19.29
30,0,19.29
40,0,19.29
40,0,19.29
50,0,19.29
40,0,19.29
50,0,19.23
40,0,19.29
40,0,19.23
40,0,19.2
30,0,19.2
30,0,19.2
20,0,19.2
30,0,19.2
20,0,19.2
50,0,19.2
40,0,19.2
40,0,19.2
40,0,19.2
40,0,19.1333333333333
40,0,19.1
50,0,19.1
50,0,19.1
40,0,19.1
40,0,19.1
40,0,19.1
20,0,19.1
20,0,19.1
30,0,19.1
30,0,19.1
50,0,19.1
50,0,19.1
30,0,19.1
40,0,19.0
50,0,19.0
30,0,19.0
50,0,19.0
50,0,19.0
40,0,19.0
40,0,19.0
40,0,19.0
30,0,19.0
10,0,19.0
20,0,19.0
30,0,19.0
50,0,18.963333333333296
50,0,18.963333333333296
40,0,18.89
40,0,18.89
40,0,18.89
40,0,18.89
40,0,18.89
40,0,18.89
50,0,18.89
40,0,18.89
40,0,18.89
20,0,18.89
20,0,18.89
20,0,18.79
40,0,18.79
50,0,18.79
40,0,18.79
40,0,18.79
40,0,18.79
40,0,18.79
30,0,18.79
40,0,18.79
50,0,18.79
30,0,18.76
40,0,18.76
10,0,18.7
20,0,18.7
40,0,18.7
40,0,18.7
40,0,18.7
50,0,18.7
50,0,18.7
40,0,18.7
40,0,18.7
40,0,18.6333333333333
40,0,18.7
30,0,18.7
20,0,18.7
20,0,18.7
30,0,18.76
50,0,18.79
40,0,18.79
40,0,18.823333333333295
40,0,18.89
50,0,18.89
40,0,18.89
40,0,18.89
50,0,19.0
50,0,19.0
40,0,19.0
30,0,19.066666666666695
10,0,19.1
20,0,19.1
30,0,19.1333333333333
50,0,19.2
50,0,19.2
40,0,19.2
50,0,19.2
40,0,19.2
40,0,19.2
40,0,19.26
40,0,19.29
50,0,19.29
50,0,19.29
20,0,19.315
20,0,19.39
20,0,19.426666666666698
20,0,19.5
40,0,19.5
50,0,19.5
50,0,19.6
40,0,19.6
50,0,19.6
30,0,19.6
40,0,19.6
40,0,19.6
40,0,19.6
40,0,19.533333333333296
50,0,19.5
50,0,19.5
30,0,19.5
20,0,19.5
20,0,19.463333333333296
20,0,19.39
50,0,19.39
40,0,19.39
50,0,19.39
50,0,19.29
40,0,19.29
40,0,19.29
40,0,19.29
40,0,19.26
30,0,19.2
20,0,19.2
20,0,19.2
30,0,19.1666666666667
40,0,19.1
40,0,19.1
50,0,19.1
30,0,19.066666666666695
40,0,19.0
50,0,19.0
40,0,19.0
50,0,19.0
40,0,18.963333333333296
40,0,18.89
40,0,18.89
20,0,18.89
20,0,18.89
30,0,18.89
20,0,18.79
50,0,18.79
40,0,18.856666666666698
40,0,18.79
40,0,18.79
40,0,18.79
40,0,18.79
50,0,18.79
50,0,18.7
40,0,18.7
20,0,18.7
20,0,18.7
20,0,18.7
30,0,18.6666666666667
50,0,18.6
50,0,18.6
40,0,18.6
50,0,18.6
40,0,18.6
40,0,18.6
40,0,18.6
40,0,18.6
40,0,18.533333333333296
50,0,18.5
40,0,18.5
20,0,18.5
20,0,18.5
20,0,18.5
30,0,18.5
50,0,18.5
40,0,18.5
50,0,18.445
40,0,18.39
50,0,18.39
40,0,18.39
40,0,18.39
20,0,18.356666666666698
30,0,18.29
20,0,18.29
20,0,18.29
50,0,18.29
40,0,18.29
40,0,18.29
40,0,18.29
40,0,18.23
40,0,18.23
40,0,18.2
50,0,18.2
50,0,18.2
20,0,18.2
20,0,18.2
20,0,18.2
30,0,18.2
40,0,18.1666666666667
40,0,18.1
50,0,18.1
40,0,18.1
40,0,18.1
40,0,18.1
40,0,18.1
40,0,18.1
40,0,18.1
20,0,18.1
20,0,18.066666666666695
30,0,18.0
40,0,18.033333333333296
40,0,18.033333333333296
40,0,18.0
40,0,18.0
40,0,18.0
40,0,18.0
50,0,18.0
40,0,18.0
40,0,18.0
30,0,18.0
20,0,18.0
20,0,18.0
10,0,18.0
60,0,18.0
40,0,18.0
40,0,17.926666666666698
50,0,18.0
40,0,17.89
40,0,17.89
40,0,18.0
40,0,17.926666666666698
50,0,17.926666666666698
20,0,17.926666666666698
30,0,17.945
20,0,17.89
20,0,17.89
40,0,17.89
50,0,17.89
40,0,17.89
40,0,17.89
50,0,17.89
50,0,17.89
30,0,17.89
40,0,17.89
30,0,17.89
20,0,17.89
20,0,17.89
30,0,17.89
40,0,17.89
50,0,17.89
40,0,17.926666666666698
40,0,18.0
50,10,18.1
60,0,18.175
70,10,18.26
60,0,18.323333333333295
70,0,18.39
70,10,18.533333333333296
70,0,18.6
50,0,18.7
70,10,18.76
80,0,18.926666666666698
110,10,19.066666666666695
80,0,19.23
90,0,19.356666666666698
80,10,19.426666666666698
80,10,19.566666666666695
70,10,19.6333333333333
80,0,19.7
90,0,19.73
100,0,19.79
110,10,19.823333333333295
90,0,19.9175
80,0,20.0
70,0,20.1
60,0,20.1666666666667
80,0,20.2
80,0,20.2
80,0,20.29
90,0,20.29
80,10,20.323333333333295
90,0,20.39
80,0,20.39
60,0,20.39
70,0,20.39
70,0,20.39
70,0,20.356666666666698
80,0,20.29
80,0,20.29
50,0,20.29
50,0,20.26
60,0,20.2
50,0,20.2
80,0,20.1
60,0,20.1
50,0,20.1
50,0,20.033333333333296
40,0,20.0
40,0,20.0
40,0,19.963333333333296
40,0,19.89
50,0,19.856666666666698
40,0,19.79
40,0,19.79
30,0,19.73
20,0,19.7
20,0,19.7
50,0,19.7
40,0,19.6333333333333
40,0,19.6
40,0,19.6
50,0,19.55
50,0,19.5
50,0,19.5
30,0,19.5
40,0,19.426666666666698
40,0,19.39
40,0,19.39
50,0,19.356666666666698
20,0,19.29
30,0,19.29
20,0,19.29
30,0,19.29
40,0,19.23
40,0,19.2
50,0,19.2
40,0,19.1666666666667
50,0,19.1
40,0,19.1
40,0,19.1
50,0,19.1
30,0,19.066666666666695
40,0,19.0
40,0,19.0
50,0,19.0
40,0,19.0
50,0,19.0
30,0,18.963333333333296
20,0,18.89
20,0,18.89
20,0,18.89
40,0,18.89
40,0,18.89
50,0,18.856666666666698
50,0,18.79
40,0,18.79
40,10,18.79
60,0,18.79
50,0,18.79
40,10,18.79
50,0,18.79
50,0,18.79
40,0,18.823333333333295
30,0,18.89
30,0,18.89
60,0,18.89
50,0,19.0
40,0,19.0
40,0,19.033333333333296
100,0,19.1
60,0,19.23
50,0,19.356666666666698
40,0,19.426666666666698
50,0,19.566666666666695
40,0,19.6333333333333
50,0,19.7
180,10,19.79
100,10,19.79
80,0,19.823333333333295
200,10,19.89
80,10,19.89
70,0,20.0
80,0,20.0
70,0,20.0
90,0,20.0
220,0,20.0
430,10,20.0
400,0,20.0
410,10,20.0
420,10,19.926666666666698
420,0,20.0
140,10,20.0
130,0,20.066666666666695
130,0,20.1
440,0,20.1666666666667
320,0,20.29
400,0,20.356666666666698
230,0,20.426666666666698
130,10,20.575
100,0,20.6666666666667
100,0,20.7
110,0,20.76
110,0,20.79
120,0,20.856666666666698
100,0,20.89
160,0,20.963333333333296
510,10,21.0
450,0,21.0
670,20,21.0
660,20,21.0
630,30,21.0
610,20,21.0
590,20,21.1
260,20,21.1
120,20,21.066666666666695
250,30,21.0
400,20,21.1
120,0,21.1666666666667
120,30,21.245
190,0,21.323333333333295
670,10,21.39
780,0,21.533333333333296
620,0,21.6666666666667
210,10,21.79
110,0,21.79
100,10,21.89
90,10,21.89
90,10,21.89
100,10,21.89
100,0,22.033333333333296
110,0,22.1
100,0,22.1333333333333
110,0,22.2
100,0,22.2
100,0,22.2
90,0,22.29
90,0,22.29
90,0,22.2
90,0,22.2
70,0,22.2
60,20,22.1
70,0,22.1
50,0,22.066666666666695
50,0,22.0
50,0,21.89
50,0,21.89
60,0,21.79
40,0,21.79
40,0,21.76
40,0,21.7
50,0,21.6
40,0,21.6
50,0,21.566666666666695
50,0,21.5
50,0,21.463333333333296
40,0,21.39
50,0,21.356666666666698
40,0,21.29
30,0,21.245
30,0,21.2
30,0,21.1333333333333
30,0,21.1
50,0,21.1
50,0,21.0
40,0,21.0
40,0,20.926666666666698
50,0,20.926666666666698
40,0,20.89
60,0,20.823333333333295
50,0,20.79
40,0,20.79
50,0,20.7
40,0,20.7
40,0,20.7
50,0,20.6333333333333
30,0,20.6
30,0,20.6
30,0,20.5
30,0,20.5
50,0,20.5
40,0,20.39
40,0,20.39
50,0,20.39
50,0,20.323333333333295
40,0,20.29
60,0,20.29
40,0,20.29
50,0,20.23
40,0,20.2
40,0,20.2
50,0,20.2
40,0,20.1333333333333
40,0,20.1
40,0,20.1
30,0,20.033333333333296
20,0,20.033333333333296
40,0,20.0
40,10,20.0
190,10,20.0
150,40,19.963333333333296
350,40,19.89
70,10,19.926666666666698
90,10,20.0
80,10,20.033333333333296
60,20,20.1
50,10,20.1333333333333
360,30,20.2
440,40,20.29
440,30,20.356666666666698
450,30,20.5
440,30,20.5
140,30,20.5
190,30,20.566666666666695
450,10,20.6
360,10,20.6666666666667
110,10,20.73
70,10,20.815
130,10,20.963333333333296
70,10,21.033333333333296
60,10,21.1666666666667
140,10,21.23
130,10,21.29
210,20,21.29
530,30,21.23
410,40,21.29
480,30,21.29
410,40,21.323333333333295
320,30,21.463333333333296
310,30,21.6
290,10,21.6666666666667
220,10,21.73
130,10,21.79
130,10,21.89
130,20,21.89
130,20,21.926666666666698
120,20,22.0
90,10,22.1
90,0,22.066666666666695
80,10,21.926666666666698
80,0,21.823333333333295
90,0,21.89
170,10,22.0
90,0,22.066666666666695
110,10,22.1
90,0,22.1
140,0,22.1
160,20,22.1
100,10,22.1666666666667
110,10,22.1666666666667
180,0,22.2
400,10,22.2
130,0,22.1666666666667
150,0,22.1
140,0,22.1
140,10,22.1
150,20,22.1
190,20,22.175
140,20,22.26
140,30,22.29
150,40,22.356666666666698
130,50,22.39
180,40,22.39
640,20,22.463333333333296
650,30,22.463333333333296
140,30,22.533333333333296
80,20,22.6
90,30,22.7
130,20,22.7
130,20,22.79
140,30,22.79
120,20,22.79
130,30,22.79
140,30,22.856666666666698
110,20,22.79
200,30,23.0
220,20,22.926666666666698
120,20,22.89
100,20,22.926666666666698
100,10,23.0
90,10,23.0
100,20,23.0
90,10,22.963333333333296
100,10,22.89
90,10,22.856666666666698
70,10,22.79
70,20,22.79
60,10,22.73
30,10,22.6666666666667
20,10,22.6
20,10,22.5
30,10,22.5
50,10,22.39
60,10,22.323333333333295
50,10,22.29
40,20,22.23
50,10,22.2
40,10,22.175
50,10,22.1
40,20,22.1
50,10,22.033333333333296
60,10,22.0
50,10,22.0
40,10,21.89
50,10,21.89
40,10,21.856666666666698
40,10,21.79
50,20,21.79
50,10,21.79
40,10,21.7
30,10,21.7
20,10,21.7
40,10,21.6333333333333
40,10,21.6
50,20,21.6
40,10,21.6
50,10,21.575
50,10,21.5
60,10,21.5
50,10,21.426666666666698
40,20,21.39
50,10,21.39
40,10,21.39
50,10,21.39
40,10,21.356666666666698
50,10,21.29
50,10,21.29
50,20,21.29
40,10,21.29
50,10,21.29
40,10,21.2
30,10,21.2
20,10,21.2
30,10,21.1333333333333
40,10,21.1666666666667
50,20,21.1
50,10,21.1
40,10,21.1
40,20,21.1
60,10,21.0
120,20,21.0
370,10,21.0
350,20,21.0
330,40,21.0
60,10,21.0
50,10,21.0
40,10,21.0
40,10,21.0
40,10,21.0
40,20,21.0
50,10,21.066666666666695
50,10,21.1
80,10,21.1
140,20,21.1333333333333
330,20,21.2
160,30,21.1333333333333
80,20,21.025
30,20,21.1
60,10,21.1666666666667
60,10,21.1666666666667
60,20,21.323333333333295
70,10,21.463333333333296
40,10,21.6
470,10,21.6666666666667
710,10,21.73
480,20,21.856666666666698
360,10,21.926666666666698
340,10,22.066666666666695
300,10,22.1333333333333
230,10,22.26
260,10,22.39
420,10,22.39
170,20,22.5
80,10,22.566666666666695
70,10,22.6333333333333
390,10,22.76
640,10,22.84
510,10,23.0
300,10,23.0
260,10,23.033333333333296
260,10,23.1666666666667
220,10,23.2
190,10,23.2
300,10,23.29
430,20,23.29
700,10,23.323333333333295
570,10,23.323333333333295
330,10,23.356666666666698
280,10,23.356666666666698
260,10,23.39
240,10,23.463333333333296
230,10,23.5
220,10,23.5
100,10,23.5
270,10,23.5
330,10,23.533333333333296
260,10,23.6
310,10,23.6666666666667
430,20,23.7633333333333
420,10,23.963333333333296
190,10,23.926666666666698
110,10,24.0
120,10,24.0
120,20,24.0
110,10,24.0
120,10,24.0
120,20,24.1
150,10,24.033333333333296
490,10,24.066666666666695
580,20,24.0
350,20,24.0
80,20,24.066666666666695
90,20,24.1
80,30,24.1
180,30,24.1
400,40,24.033333333333296
300,40,24.0
90,40,23.963333333333296
80,40,23.89
70,40,23.89
60,30,23.823333333333295
80,30,23.79
80,20,23.79
70,20,23.7
80,20,23.7
70,30,23.6
230,20,23.6
350,20,23.5
70,20,23.5
50,30,23.463333333333296
60,20,23.39
60,20,23.356666666666698
70,20,23.29
60,20,23.26
50,20,23.2
50,30,23.1666666666667
60,20,23.1
50,20,23.033333333333296
50,20,23.0
70,20,22.926666666666698
70,20,22.89
60,30,22.89
60,20,22.79
60,20,22.79
50,20,22.7
60,30,22.7
50,0,22.7
40,0,22.7
50,0,22.6
50,0,22.6
50,0,22.6
50,0,22.6
40,0,22.566666666666695
50,0,22.5
40,0,22.5
40,0,22.5
50,0,22.39
40,0,22.39
50,0,22.39
50,0,22.39
50,0,22.323333333333295
50,0,22.29
40,0,22.29
40,0,22.29
40,0,22.23
50,0,22.2
50,0,22.2
40,0,22.1666666666667
50,0,22.1
50,0,22.1
40,0,22.1
50,0,22.1
40,0,22.1
40,0,22.1
40,0,22.033333333333296
50,0,22.0
50,0,22.0
50,0,21.926666666666698
50,0,21.89
40,0,21.89
40,0,21.89
50,10,21.89
50,10,21.79
50,40,21.856666666666698
60,30,21.79
60,30,21.79
60,30,21.79
70,30,21.79
320,40,21.79
200,40,21.73
60,20,21.76
40,30,21.7
50,50,21.7
60,10,21.7
80,20,21.7
60,30,21.7
70,20,21.7
60,30,21.79
50,20,21.73
60,20,21.73
60,30,21.73
60,20,21.73
60,30,21.79
80,20,21.79
80,30,21.73
80,20,21.73
70,30,21.79
70,20,21.79
130,20,21.79
70,30,21.79
70,20,21.79
60,40,21.79
60,40,21.79
60,30,21.823333333333295
60,40,21.89
60,40,21.823333333333295
50,0,21.815
90,10,21.856666666666698
70,10,21.89
50,0,21.89
50,0,21.89
50,0,21.89
40,10,21.89
70,0,21.89
180,0,21.79
50,0,21.79
60,10,21.79
150,0,21.79
130,0,21.79
60,10,21.79
50,10,21.79
50,0,21.79
40,0,21.79
90,0,21.79
70,0,21.79
60,10,21.73
70,0,21.7
70,0,21.7
60,0,21.7
70,0,21.7
60,0,21.6333333333333
40,0,21.6666666666667
40,0,21.6
50,10,21.6
90,10,21.6
90,30,21.6
90,20,21.6
100,30,21.6333333333333
100,30,21.7
90,30,21.7
170,30,21.7
600,30,21.7
510,10,21.76
110,10,21.823333333333295
100,10,21.963333333333296
100,20,22.0
110,30,22.025
190,30,22.1
