Appliances,lights,T1,RH_1
40,0,19.5,41.29
50,0,19.5,41.29
40,0,19.5,41.29
20,0,19.5,41.29
20,0,19.5,41.29
30,0,19.5,41.4
40,0,19.5,41.4
50,0,19.39,41.29
50,0,19.39,41.29
50,0,19.463333333333296,41.363333333333294
40,0,19.39,41.29
40,0,19.39,41.29
40,0,19.39,41.345
40,0,19.39,41.363333333333294
40,0,19.39,41.363333333333294
50,0,19.39,41.363333333333294
50,0,19.29,41.4
30,0,19.356666666666698,41.4
20,0,19.29,41.4
30,0,19.29,41.4
30,0,19.323333333333295,41.4
40,0,19.323333333333295,41.4
50,0,19.29,41.4
50,0,19.29,41.4
50,0,19.29,41.29
40,0,19.29,41.29
40,0,19.29,41.29
50,0,19.29,41.29
40,0,19.2,41.2
40,0,19.2,41.2
40,0,19.2,41.2
40,0,19.2,41.2
20,0,19.1333333333333,41.1266666666667
30,0,19.1,41.1266666666667
30,10,19.1,41.1266666666667
70,10,19.1,41.2
230,10,19.1,41.0
660,10,19.1,40.933333333333294
510,0,19.1,41.0
300,10,19.1,41.1933333333333
300,20,19.1,41.4666666666667
350,10,19.23,41.56666666666669
90,10,19.356666666666698,41.96
100,0,19.696666666666697,42.723333333333294
130,10,19.963333333333296,42.53
200,0,20.1,42.1
480,0,20.1,41.8266666666667
430,10,20.1333333333333,41.9
630,10,20.2,41.6933333333333
600,10,20.29,41.363333333333294
470,20,20.365,40.8925
740,10,20.463333333333296,40.7666666666667
600,0,20.5,40.7
560,10,20.566666666666695,40.6266666666667
440,20,20.6,40.4
280,10,20.6666666666667,40.2666666666667
110,20,20.73,39.6333333333333
80,10,20.79,39.36
70,20,20.76,38.7966666666667
50,10,20.76,38.463333333333296
50,10,20.76,38.29
60,20,20.7,38.29
60,10,20.7,38.3266666666667
50,10,20.7,38.4666666666667
60,20,20.6666666666667,38.59
50,10,20.6,38.6633333333333
50,10,20.6,38.79
40,20,20.533333333333296,38.863333333333294
30,10,20.5,38.933333333333294
40,10,20.5,39.06
50,20,20.39,39.09
50,0,20.39,39.2
50,0,20.323333333333295,39.2
40,0,20.29,39.53
50,0,20.23,39.463333333333296
40,0,20.2,39.4
50,0,20.1333333333333,39.4
40,0,20.1,39.29
50,0,20.1,39.23
50,0,20.0,39.2
40,0,20.0,39.2
40,0,19.89,39.2
30,0,19.89,39.2
20,0,19.79,39.09
20,0,19.79,39.09
40,0,19.7,39.09
50,0,19.7,39.09
40,0,19.6666666666667,39.06
50,0,19.6,39.0
50,0,19.55,38.95
40,0,19.5,39.0
40,0,19.5,39.0
50,0,19.39,38.9
50,0,19.39,38.9
50,0,19.39,38.9
40,0,19.39,38.9
50,0,19.29,38.9
20,0,19.29,38.9666666666667
30,0,19.29,39.03
10,0,19.23,39.03
40,0,19.2,39.0
60,0,19.2,39.0
40,0,19.2,39.09
50,0,19.1333333333333,39.09
40,0,19.1,39.09
40,0,19.1,39.1633333333333
40,0,19.066666666666695,39.2
70,10,19.0,39.2
50,0,19.0,39.595
50,0,19.0,39.963333333333296
40,10,19.0,40.03
30,0,19.0,40.0
30,10,19.0,39.933333333333294
20,10,18.963333333333296,39.933333333333294
50,0,18.89,40.06
50,0,18.89,40.2
50,0,18.89,40.2
50,10,18.89,40.3266666666667
40,0,18.89,40.52666666666669
40,0,18.89,40.59
50,0,18.89,40.53
40,0,18.79,40.4
40,0,18.79,40.4
40,0,18.79,40.433333333333294
40,0,18.79,40.433333333333294
20,0,18.7,40.5
30,0,18.7,40.56
30,0,18.7,40.59
40,0,18.7,40.59
40,0,18.7,40.59
40,0,18.625,40.545
50,0,18.6,40.53
50,0,18.6,40.5
50,0,18.6,40.5
40,0,18.6,40.5
40,0,18.6,40.5
40,0,18.6,40.5
20,0,18.6,40.5
20,0,18.7,40.56
30,0,18.76,40.5
50,0,18.79,40.4
40,0,18.79,40.4
50,0,18.79,40.29
40,0,18.856666666666698,40.29
40,0,18.89,40.29
40,0,18.89,40.23
40,0,18.89,40.2
50,0,18.926666666666698,40.09
50,0,19.0,40.03
50,0,19.0,39.9666666666667
30,0,19.0,39.9
30,0,19.0,39.9
20,0,19.0,39.9
20,0,19.0,39.9
50,0,19.0,39.9
50,0,19.0,39.9
50,0,19.066666666666695,39.9
40,0,19.1,39.9
40,0,19.1,39.9
40,0,19.15,39.9
40,0,19.2,39.9666666666667
40,0,19.23,40.03
50,0,19.29,40.09
60,0,19.29,40.1266666666667
20,0,19.29,40.1266666666667
20,0,19.34,40.2
30,0,19.39,40.23
40,0,19.39,40.29
40,0,19.29,40.26
50,0,19.29,40.1266666666667
40,0,19.29,40.06
50,0,19.29,39.933333333333294
50,0,19.26,39.8333333333333
40,0,19.2,39.7
40,0,19.2,39.6633333333333
50,0,19.2,39.59
60,10,19.2,39.59
190,20,19.2,39.53
350,10,19.1666666666667,39.4666666666667
210,10,19.1,39.2666666666667
140,10,19.066666666666695,39.09
110,10,19.0,39.03
120,0,19.0,38.8266666666667
120,10,19.0,38.9666666666667
110,10,19.0,39.19
260,10,19.0,39.463333333333296
550,0,19.0,39.863333333333294
480,10,19.033333333333296,40.7666666666667
360,10,19.1666666666667,40.8266666666667
360,20,19.2,41.02666666666669
290,10,19.26,40.8266666666667
460,10,19.323333333333295,40.8
570,20,19.39,41.1333333333333
470,20,19.39,40.6333333333333
450,20,19.39,40.433333333333294
450,10,19.5,40.363333333333294
380,20,19.566666666666695,40.1566666666667
110,10,19.6333333333333,40.0
110,10,19.7,39.86
110,20,19.7,39.6633333333333
100,10,19.7,39.53
110,10,19.73,39.3333333333333
120,0,19.79,39.1266666666667
70,10,19.79,38.66
50,0,19.79,38.25
40,0,19.79,38.2
30,0,19.79,38.23
30,0,19.79,38.29
50,0,19.79,38.433333333333294
50,0,19.79,38.56
50,0,19.79,38.59
40,0,19.79,38.59
50,0,19.79,38.7
40,0,19.79,38.7
40,0,19.79,38.7
50,0,19.79,38.76
40,0,19.7,38.8266666666667
30,0,19.7,38.9
30,0,19.7,39.0
30,0,19.6333333333333,38.933333333333294
30,0,19.6,39.0
50,0,19.6,39.06
40,0,19.566666666666695,39.1266666666667
50,0,19.5,39.2
50,0,19.426666666666698,39.2
50,0,19.39,39.23
40,0,19.39,39.29
40,0,19.356666666666698,39.29
40,0,19.29,39.29
30,0,19.26,39.223333333333294
20,0,19.2,39.1633333333333
20,0,19.2,39.2
30,0,19.1333333333333,39.2
50,0,19.1,39.2
50,0,19.1,39.2
40,0,19.0,39.09
50,0,19.0,39.09
40,0,18.963333333333296,39.06
40,0,18.89,39.0
50,0,18.89,39.0
50,0,18.823333333333295,38.933333333333294
50,0,18.79,38.9
30,0,18.7675,38.9
30,0,18.7,38.9666666666667
20,0,18.7,39.0
20,0,18.7,39.0
40,0,18.6666666666667,38.9666666666667
50,0,18.6,38.9666666666667
50,0,18.6,39.0
50,0,18.6,39.0
40,0,18.566666666666695,39.09
80,0,18.5,39.09
40,10,18.5,39.39
50,0,18.5,39.59
340,10,18.5,39.79
150,10,18.5,39.79
50,0,18.5,39.6633333333333
40,0,18.426666666666698,39.463333333333296
60,10,18.39,39.26
60,0,18.39,39.1266666666667
60,0,18.39,38.863333333333294
50,0,18.34,38.5475
70,0,18.323333333333295,38.3266666666667
60,0,18.29,38.1333333333333
60,10,18.29,37.933333333333294
60,10,18.29,37.8266666666667
350,20,18.23,37.7666666666667
360,10,18.2,37.7
80,10,18.2,37.8333333333333
50,10,18.2,37.863333333333294
60,0,18.2,37.73
80,10,18.2,38.03
50,10,18.2,38.823333333333295
80,0,18.2,38.9666666666667
90,10,18.26,39.8333333333333
90,10,18.2,38.96
70,0,18.2,38.42666666666669
90,10,18.2,37.9
60,0,18.2,37.3666666666667
70,10,18.2,36.9666666666667
90,0,18.125,36.9
70,10,18.1,36.9
110,0,18.1,36.9
70,0,18.1,36.8266666666667
70,0,18.1,36.8266666666667
80,0,18.1,36.9
330,10,18.1,36.7966666666667
220,0,18.033333333333296,36.53
70,0,18.0,36.43
60,0,18.0,36.23
50,0,18.0,36.06
60,0,18.0,36.0
80,0,17.89,35.863333333333294
70,0,17.89,35.73
80,0,17.89,35.6266666666667
70,0,17.89,35.70000000000001
80,0,17.856666666666698,35.79
70,0,17.79,35.79
80,0,17.79,35.8266666666667
50,0,17.79,35.975
40,0,17.79,36.06
30,0,17.7,36.09
50,0,17.7,36.1633333333333
80,0,17.7,36.2
80,0,17.7,36.26
80,0,17.6,36.23
70,0,17.6,36.29
90,0,17.6,36.29
80,0,17.6,36.29
80,0,17.6,36.29
80,0,17.6,36.363333333333294
70,0,17.5,36.433333333333294
60,0,17.5,36.5
50,0,17.5,36.5
80,0,17.5,36.56
80,0,17.5,36.59
60,0,17.5,36.6633333333333
70,0,17.39,36.6266666666667
340,0,17.39,36.75
360,0,17.39,36.9666666666667
160,0,17.39,37.03
120,10,17.39,37.1633333333333
90,0,17.39,37.2
90,0,17.39,37.3333333333333
90,10,17.39,37.53
80,0,17.463333333333303,37.723333333333294
170,10,17.533333333333303,38.03
830,10,17.6,38.09
540,30,17.7633333333333,41.16
340,30,17.963333333333303,46.5666666666667
410,40,18.23,44.256666666666696
390,30,18.356666666666698,43.256666666666696
360,40,18.533333333333296,43.36
330,50,18.6,42.2333333333333
210,40,18.73,41.2666666666667
100,40,18.856666666666698,41.0
160,30,19.0,40.863333333333294
390,20,19.1,40.395
440,10,19.26,39.59666666666671
400,20,19.426666666666698,39.1633333333333
420,10,19.5,39.03
390,10,19.6,38.863333333333294
410,20,19.6666666666667,38.73
210,10,19.7,38.52666666666669
70,20,19.76,38.3266666666667
60,10,19.79,38.06
50,10,19.856666666666698,37.933333333333294
70,20,19.89,37.9
160,10,19.89,37.9
360,20,19.926666666666698,37.9
150,10,20.0,37.8266666666667
60,10,20.0,37.9
60,20,20.0,37.9
50,10,20.0,38.0
50,10,20.0,38.0
50,20,19.89,38.09
50,10,19.823333333333295,38.09
50,0,19.79,38.145
60,0,19.76,38.1266666666667
50,0,19.7,38.26
40,0,19.6666666666667,38.29
20,0,19.6,38.29
30,0,19.566666666666695,38.433333333333294
50,0,19.5,38.56
50,0,19.463333333333296,38.6633333333333
60,0,19.39,38.6633333333333
60,0,19.356666666666698,38.79
60,0,19.29,38.79
40,0,19.29,38.79
60,0,19.23,38.73
40,0,19.2,38.7
40,0,19.1333333333333,38.76
40,0,19.1,38.79
30,0,19.1,38.79
40,0,19.066666666666695,38.76
60,0,19.0,38.7
50,0,18.89,38.645
50,0,18.89,38.59
40,0,18.89,38.59
50,0,18.79,38.59
50,0,18.73,38.59
60,0,18.7,38.6266666666667
50,0,18.7,38.6266666666667
40,0,18.6,38.59
30,0,18.6,38.59
30,0,18.6,38.59
40,0,18.6,38.59
50,0,18.5,38.6266666666667
50,0,18.5,38.7
60,0,18.463333333333296,38.6633333333333
60,0,18.39,38.6633333333333
50,0,18.39,38.7
40,0,18.39,38.7
50,0,18.356666666666698,38.73
50,0,18.29,38.79
60,10,18.29,38.79
30,0,18.29,39.3
30,0,18.29,39.893333333333295
50,10,18.26,39.723333333333294
50,0,18.2,39.59
50,10,18.2,39.59
40,10,18.2,39.59
60,10,18.2,39.6633333333333
40,10,18.2,39.59
50,10,18.1666666666667,39.4666666666667
40,0,18.1,39.2666666666667
30,0,18.1,39.06
20,0,18.1,38.933333333333294
20,0,18.066666666666695,38.723333333333294
40,0,18.0,38.59
40,0,18.0,38.5
40,0,18.0,38.433333333333294
50,0,17.89,38.29
60,0,17.89,38.29
60,20,17.89,38.145
60,10,17.856666666666698,38.02666666666669
50,20,17.79,37.8266666666667
40,10,17.79,37.7
30,20,17.79,37.7
50,10,17.79,37.7
70,10,17.79,37.7
60,20,17.79,37.59
60,10,17.79,37.59
60,20,17.79,37.6266666666667
60,20,17.79,37.7
60,10,17.79,37.7
50,20,17.856666666666698,37.76
50,10,17.89,37.7
40,0,17.963333333333303,37.6266666666667
50,10,18.0,37.59
50,0,18.0,37.53
60,0,18.0,37.4666666666667
60,10,18.0,37.4
50,0,18.0,37.345
50,0,18.033333333333296,37.3266666666667
50,10,18.1,37.3266666666667
50,0,18.1,37.1633333333333
50,0,18.1,37.09
290,0,18.1,37.0
360,0,18.1,37.06
230,0,18.1,37.1633333333333
60,0,18.1666666666667,37.09
70,0,18.2,36.863333333333294
70,0,18.26,36.73
80,0,18.323333333333295,36.4
60,0,18.39,36.3266666666667
60,0,18.533333333333296,36.5
40,0,18.6666666666667,36.76
50,0,18.823333333333295,36.9
50,0,18.963333333333296,36.9
40,0,19.1633333333333,36.863333333333294
40,0,19.356666666666698,36.73
40,0,19.55,36.645
50,0,19.73,36.59
40,0,19.79,36.6633333333333
50,0,19.823333333333295,36.73
40,0,19.89,36.863333333333294
40,0,19.89,36.9
40,0,19.89,36.9
40,0,19.89,36.933333333333294
50,0,19.89,37.0
40,0,19.79,37.03
20,0,19.79,37.09
20,0,19.79,37.2
30,0,19.73,37.2
50,10,19.7,37.2
70,10,19.7,37.2
90,30,19.6,36.723333333333294
110,20,19.6,36.53
200,10,19.6,35.723333333333294
430,20,19.6,34.9233333333333
1070,30,19.6,34.3
890,20,19.73,37.863333333333294
590,30,19.856666666666698,47.6633333333333
100,0,19.89,49.4966666666667
100,10,19.963333333333296,47.03
120,10,20.1,43.6933333333333
150,0,20.1,42.16
120,10,20.2,40.5566666666667
120,20,20.2,39.7566666666667
160,20,20.2,38.9
480,10,20.26,38.56666666666669
460,0,20.29,37.9666666666667
360,0,20.29,37.9
330,0,20.29,37.863333333333294
310,0,20.356666666666698,37.73
250,0,20.39,37.5
220,10,20.463333333333296,37.56
90,0,20.533333333333296,37.52666666666669
80,0,20.6,37.3266666666667
80,0,20.7,37.29
70,0,20.7225,37.2225
50,0,20.73,37.2
50,0,20.79,37.223333333333294
40,10,20.79,37.03
40,0,20.7,36.9
40,0,20.7,36.9
30,0,20.7,36.9
50,0,20.6333333333333,36.8266666666667
50,0,20.6,36.8266666666667
40,0,20.6,36.9
50,0,20.5,36.9
40,0,20.5,36.9666666666667
40,10,20.39,36.933333333333294
40,0,20.39,37.06
40,0,20.29,37.1266666666667
50,0,20.29,37.2
30,0,20.2,37.2
30,0,20.2,37.2
20,0,20.1,37.23
40,0,20.075,37.345
40,0,20.0,37.29
50,0,19.963333333333296,37.29
40,0,19.823333333333295,37.23
50,0,19.79,37.2
50,0,19.79,37.2
40,0,19.7,37.29
40,0,19.7,37.29
30,0,19.6666666666667,37.29
20,0,19.6,37.29
30,0,19.566666666666695,37.29
30,0,19.5,37.29
40,0,19.463333333333296,37.29
50,0,19.39,37.29
40,0,19.356666666666698,37.3266666666667
50,0,19.356666666666698,37.4
30,0,19.29,37.4
40,0,19.23,37.4
40,0,19.2,37.4
50,0,19.125,37.475
40,0,19.1,37.5
20,0,19.066666666666695,37.5
20,0,19.0,37.5
30,0,19.0,37.59
40,0,18.926666666666698,37.59
40,0,18.89,37.59
50,0,18.89,37.6633333333333
50,0,18.89,37.7
40,0,18.823333333333295,37.7
50,0,18.79,37.7
40,0,18.79,37.7
40,0,18.7,37.7
30,0,18.7,37.76
30,10,18.7,37.79
20,0,18.7,37.79
30,0,18.6666666666667,38.0
70,10,18.6,38.06
50,0,18.6,38.1933333333333
60,10,18.6,38.57
40,10,18.6,38.9
40,10,18.6,39.0
40,10,18.6,38.933333333333294
60,10,18.6,39.0
50,20,18.533333333333296,38.933333333333294
30,0,18.5,38.76
80,0,18.5,38.7
340,0,18.5,38.56
50,0,18.5,38.433333333333294
50,0,18.463333333333296,38.4666666666667
60,0,18.39,38.4
60,0,18.39,38.4
60,0,18.39,38.4
60,0,18.39,38.433333333333294
50,0,18.39,38.5
60,0,18.29,38.5
30,0,18.29,38.5
30,0,18.356666666666698,38.53
30,0,18.29,38.59
340,0,18.29,38.59
400,0,18.29,38.59
70,0,18.29,38.6633333333333
50,0,18.39,38.79
40,0,18.39,38.79
40,0,18.39,38.79
40,0,18.39,38.79
40,0,18.39,38.79
30,0,18.39,38.79
30,0,18.39,38.79
20,0,18.39,38.79
30,0,18.39,38.76
40,0,18.39,38.7
50,0,18.426666666666698,38.73
40,0,18.5,38.79
40,0,18.39,38.7
50,0,18.39,38.7
50,0,18.5,38.79
40,0,18.426666666666698,38.73
30,0,18.39,38.7
20,0,18.39,38.79
20,0,18.39,38.79
20,0,18.39,38.79
40,0,18.39,38.79
50,0,18.39,38.79
50,0,18.39,38.79
40,0,18.356666666666698,38.9
40,0,18.29,38.9
40,0,18.29,39.0
40,0,18.29,39.0
40,0,18.29,39.09
20,0,18.29,39.1633333333333
30,0,18.26,39.1633333333333
20,0,18.2,39.1633333333333
40,0,18.2,39.23
40,0,18.2,39.29
40,0,18.2,39.4
40,0,18.2,39.4666666666667
40,0,18.15,39.545
40,0,18.1,39.6266666666667
50,0,18.1,39.7
50,0,18.1,39.7
20,0,18.1,39.76
20,0,18.1,39.8266666666667
20,0,18.1,39.9
30,0,18.0,39.9
40,0,18.0,39.9666666666667
40,0,18.0,40.03
50,0,18.0,40.09
40,0,18.0,40.1266666666667
50,0,18.0,40.2
40,0,18.0,40.29
30,0,18.0,40.29
20,0,17.89,40.4
20,0,17.89,40.4
20,0,17.89,40.433333333333294
50,0,17.89,40.5
50,0,17.89,40.5
40,0,17.823333333333302,40.463333333333296
40,0,17.823333333333302,40.53
40,0,17.79,40.53
40,0,17.79,40.59
40,0,17.79,40.6266666666667
30,0,17.79,40.7
20,0,17.79,40.7
30,0,17.73,40.76
30,0,17.73,40.79
40,0,17.73,40.79
40,0,17.7,40.9
40,0,17.7,40.9
40,0,17.7,40.933333333333294
40,0,17.7,41.0
50,0,17.7,41.0
40,0,17.7,41.06
20,0,17.6666666666667,41.06
20,0,17.6,41.06
20,0,17.6,41.145
40,0,17.6,41.2
40,0,17.6,41.26
50,0,17.6,41.29
40,0,17.6,41.29
50,0,17.5666666666667,41.4
40,0,17.5,41.4666666666667
40,0,17.5,41.5
20,0,17.5,41.56
20,0,17.5,41.59
20,0,17.5,41.6633333333333
30,0,17.5,41.73
50,0,17.5,41.79
50,0,17.5,41.8266666666667
40,0,17.5,41.9
40,0,17.39,41.9
40,0,17.39,41.9666666666667
40,0,17.39,42.0
30,0,17.463333333333303,42.06
20,0,17.39,42.09
30,0,17.39,42.1266666666667
30,0,17.39,42.2
40,0,17.39,42.2666666666667
40,0,17.39,42.4
50,0,17.39,42.433333333333294
40,0,17.39,42.5
40,0,17.39,42.59
30,0,17.39,42.59
50,0,17.356666666666698,42.6266666666667
20,0,17.29,42.7
20,0,17.29,42.7
20,0,17.29,42.76
40,0,17.29,42.79
40,0,17.29,42.79
50,0,17.29,42.8266666666667
40,0,17.29,42.9
40,0,17.29,43.0
50,0,17.29,43.05
50,0,17.29,43.2
10,0,17.29,43.2
20,0,17.29,43.2
20,0,17.29,43.2
40,0,17.23,43.2
40,0,17.26,43.26
40,0,17.26,43.26
50,0,17.2,43.2
50,0,17.2,43.26
40,0,17.2,43.326666666666696
40,0,17.2,43.326666666666696
20,0,17.2,43.326666666666696
20,0,17.2,43.326666666666696
40,10,17.2,43.326666666666696
120,20,17.2,43.4
160,10,17.2,43.4
220,20,17.2,43.4
130,20,17.1,43.4
210,10,17.1,43.4
140,20,17.1,43.4
130,20,17.1,43.5
190,10,17.1,43.5
130,10,17.1,43.59
120,10,17.1,43.6633333333333
120,10,17.1,43.7
120,10,17.1,43.7
200,10,17.1,43.7
120,10,17.1,43.7
110,10,17.0,43.6266666666667
120,10,17.0,43.7
130,10,17.0,43.7
130,10,17.0,43.7
170,10,17.0,43.79
110,10,17.0,43.79
140,10,17.0,43.826666666666696
110,10,17.0,43.9
120,10,17.0,43.9
110,10,17.0,43.975
110,10,17.0,44.0
250,10,17.0,44.03
250,10,17.0,44.09
100,10,17.0,44.09
120,10,17.0,44.1633333333333
120,10,16.89,44.29
140,10,16.89,44.3633333333333
190,10,16.89,44.4333333333333
150,10,16.89,44.5
150,10,16.89,44.5
150,10,16.89,44.56
150,10,16.89,44.59
140,10,16.89,44.6633333333333
130,10,16.89,44.7
180,10,16.89,44.76
280,10,16.89,44.79
170,10,16.89,44.79
130,20,16.823333333333302,44.826666666666696
80,0,16.89,44.925
80,10,16.89,45.0
70,0,16.89,45.4266666666667
80,10,16.89,45.76
60,0,16.856666666666698,45.76
40,10,16.856666666666698,45.76
50,0,16.79,45.7
70,0,16.79,45.7
80,10,16.79,45.6633333333333
120,10,16.79,45.59
120,10,16.79,45.5266666666667
420,10,16.79,45.2666666666667
410,20,16.79,45.29
240,10,16.79,45.29
220,10,16.79,45.1633333333333
60,10,16.79,45.09
70,10,16.823333333333302,45.36
90,0,16.89,45.633333333333304
110,10,16.89,45.59
90,0,16.89,45.7475
100,10,16.963333333333303,46.133333333333304
90,0,17.1333333333333,46.29
90,10,17.2,46.23
90,10,17.323333333333302,46.29
70,20,17.463333333333303,46.43
70,0,17.6333333333333,46.6633333333333
80,10,17.760000000000005,46.33
100,0,17.926666666666698,46.0266666666667
100,0,18.1333333333333,45.7666666666667
90,0,18.323333333333295,45.43
110,0,18.463333333333296,45.23
110,0,18.6333333333333,44.8633333333333
110,0,18.7,44.6566666666667
110,0,18.89,44.43
100,0,18.963333333333296,44.1566666666667
80,0,19.033333333333296,43.8633333333333
90,0,19.1,43.73
100,0,19.2,43.4666666666667
110,0,19.2675,43.2675
100,0,19.29,43.03
100,0,19.39,42.863333333333294
90,10,19.39,42.73
70,0,19.39,42.43
70,0,19.39,42.23
60,0,19.39,42.1633333333333
50,0,19.39,42.09
50,0,19.29,42.06
60,0,19.29,42.0
80,0,19.26,41.93
70,0,19.2,41.79
80,0,19.2,41.79
80,0,19.1333333333333,41.79
60,0,19.1,41.8266666666667
40,0,19.033333333333296,41.8266666666667
40,0,19.0,41.79
20,0,18.926666666666698,41.863333333333294
20,0,18.89,41.9
30,0,18.865,41.95
50,0,18.79,41.9
40,0,18.76,42.0
50,0,18.7,42.06
40,0,18.7,42.09
40,0,18.6333333333333,42.03
40,0,18.6,42.09
50,0,18.6,42.09
30,0,18.5,42.2
30,0,18.5,42.26
20,0,18.463333333333296,42.29
20,0,18.39,42.29
40,0,18.39,42.3266666666667
40,0,18.323333333333295,42.4
50,0,18.29,42.4
40,0,18.23,42.3266666666667
50,0,18.26,42.4
50,0,18.2,42.4
40,0,18.2,42.433333333333294
20,0,18.125,42.5675
30,0,18.1,42.6633333333333
20,0,18.1,42.7
30,0,18.033333333333296,42.6266666666667
40,0,18.0,42.7
50,0,18.0,42.7
50,0,17.926666666666698,42.73
40,0,17.926666666666698,42.79
40,0,17.89,42.79
40,0,17.89,42.863333333333294
40,0,17.79,42.79
30,0,17.79,42.79
20,0,17.79,42.79
30,0,17.79,42.863333333333294
30,0,17.760000000000005,42.8266666666667
40,0,17.7,42.9
40,0,17.7,42.933333333333294
50,0,17.7,43.0
40,0,17.7,43.0
40,0,17.625,43.0
40,0,17.6666666666667,43.06
50,0,17.6,43.0
40,0,17.6,43.0
220,10,17.6,43.1933333333333
360,0,17.6,43.4666666666667
360,30,17.6,43.6266666666667
590,20,17.6,43.76
850,20,17.6,44.1666666666667
690,10,17.6666666666667,44.6933333333333
800,10,17.79,45.49
710,20,17.856666666666698,46.6966666666667
680,20,18.033333333333296,46.6633333333333
290,10,18.1,46.53
190,20,18.2,46.0966666666667
120,10,18.26,46.29
140,20,18.323333333333295,46.26
260,20,18.39,46.1266666666667
310,20,18.39,46.0
230,40,18.4725,45.745
180,30,18.566666666666695,45.2666666666667
320,40,18.6333333333333,45.0
620,40,18.76,45.0
620,30,18.89,44.8333333333333
530,40,18.963333333333296,44.5666666666667
180,30,19.1,44.7233333333333
180,40,19.1666666666667,44.6633333333333
120,30,19.2,44.826666666666696
140,30,19.26,44.9666666666667
100,30,19.323333333333295,44.8633333333333
120,30,19.39,44.79
100,40,19.533333333333296,44.7233333333333
130,30,19.6666666666667,44.53
270,30,19.73,44.26
520,30,19.856666666666698,44.26
580,20,20.0,45.5666666666667
520,20,20.066666666666695,48.9666666666667
350,10,20.1333333333333,47.993333333333304
340,10,20.26,47.4
330,10,20.34,46.395
290,10,20.426666666666698,45.93
300,20,20.5,45.73
280,30,20.6333333333333,45.4333333333333
220,40,20.76,45.4333333333333
90,30,20.926666666666698,45.2233333333333
90,20,21.066666666666695,45.1633333333333
100,20,21.2,45.1633333333333
90,20,21.26,45.09
80,10,21.323333333333295,45.2233333333333
80,10,21.39,45.03
80,0,21.39,45.0666666666667
90,10,21.39,45.1266666666667
90,10,21.5,45.133333333333304
90,0,21.5,45.06
80,10,21.426666666666698,44.9633333333333
70,0,21.426666666666698,45.03
50,10,21.5,45.03
60,0,21.5,45.03
40,0,21.6,45.03
60,10,21.6,45.1175
60,10,21.6,45.1266666666667
140,20,21.6666666666667,45.3333333333333
80,10,21.6,44.5266666666667
70,10,21.6,44.133333333333304
60,10,21.6,43.86
70,10,21.6333333333333,43.7
60,0,21.7,43.7
70,0,21.7,43.56
70,10,21.7,43.4333333333333
70,0,21.7,43.29
60,10,21.7,43.23
40,10,21.7,43.2
40,10,21.7,43.26
60,30,21.73,43.1633333333333
350,20,21.79,43.03
410,30,21.89,42.76
80,30,21.963333333333296,42.56666666666669
100,30,22.0,42.363333333333294
80,10,22.075,42.195
270,10,22.1,42.03
280,0,22.1,41.9
90,0,22.1,41.9
90,0,22.1333333333333,41.9
90,0,22.2,41.9
90,0,22.2,41.79
80,0,22.2,41.79
70,0,22.1666666666667,41.8266666666667
70,10,22.1,41.9
90,0,22.066666666666695,41.863333333333294
100,10,22.0,41.79
90,20,22.0,41.79
280,0,21.926666666666698,41.79
390,10,21.89,41.73
150,0,21.823333333333295,41.73
50,0,21.76,41.8266666666667
50,0,21.7,42.1
40,0,21.6666666666667,42.26
50,0,21.6666666666667,42.26
30,0,21.55,42.29
20,0,21.5,42.3266666666667
40,0,21.5,42.4
50,0,21.463333333333296,42.363333333333294
50,0,21.39,42.29
50,0,21.356666666666698,42.29
40,0,21.29,42.363333333333294
50,0,21.29,42.4
50,0,21.23,42.4
50,0,21.2,42.4
50,0,21.2,42.4
60,0,21.1666666666667,42.4
50,0,21.1,42.4666666666667
40,0,21.066666666666695,42.4666666666667
40,0,21.0,42.4
20,0,21.0,42.4
30,0,21.0,42.4
40,0,21.0,42.5
50,0,20.926666666666698,42.5
50,0,20.856666666666698,42.5
60,0,20.79,42.5
40,0,20.79,42.5
50,0,20.76,42.53
50,0,20.7,42.59
40,0,20.7,42.59
50,0,20.7,42.6633333333333
60,0,20.6666666666667,42.6633333333333
50,0,20.6,42.59
60,0,20.6,42.7
30,0,20.6,42.7
